UF;COD. UF;COD_MUNIC;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA
PB;25;16102;2516102;Soledade;14.837
PB;25;16151;2516151;Sossêgo;3.516
PB;25;16201;2516201;Sousa;69.161
PB;25;16300;2516300;Sumé;16.864
PB;25;16409;2516409;Tacima;10.887
PB;25;16508;2516508;Taperoá;15185 (9)
PB;25;16607;2516607;Tavares;14.614
PB;25;16706;2516706;Teixeira;15.072
PB;25;16755;2516755;Tenório;3.035
PB;25;16805;2516805;Triunfo;9.466
PB;25;16904;2516904;Uiraúna;15.300
PB;25;17001;2517001;Umbuzeiro;9.902
PB;25;17100;2517100;Várzea;2.779
PB;25;17209;2517209;Vieirópolis;5.323
PB;25;17407;2517407;Zabelê;2.225
PE;26;00054;2600054;Abreu e Lima;99.622
PE;26;00104;2600104;Afogados da Ingazeira;37.111
PE;26;00203;2600203;Afrânio;19.456
PE;26;00302;2600302;Agrestina;24.702
PE;26;00401;2600401;Água Preta;36.454
PE;26;00500;2600500;Águas Belas;43.195
PE;26;00609;2600609;Alagoinha;14.554
PE;26;00708;2600708;Aliança;38.375
PE;26;00807;2600807;Altinho;22.959
PE;26;00906;2600906;Amaraji;22.788
PE;26;01003;2601003;Angelim;11.072
PE;26;01052;2601052;Araçoiaba;20.312
PE;26;01102;2601102;Araripina;83.964
PE;26;01201;2601201;Arcoverde;73.844
PE;26;01300;2601300;Barra de Guabiraba;14.257
PE;26;01409;2601409;Barreiros;42.552
PE;26;01508;2601508;Belém de Maria;12.023
PE;26;01607;2601607;Belém do São Francisco;20.728
PE;26;01706;2601706;Belo Jardim;76.185
PE;26;01805;2601805;Betânia;12.671
PE;26;01904;2601904;Bezerros;60.714
PE;26;02001;2602001;Bodocó;37.909
PE;26;02100;2602100;Bom Conselho;48.336
PE;26;02209;2602209;Bom Jardim;39.132
PE;26;02308;2602308;Bonito;38.152
PE;26;02407;2602407;Brejão;8.999
PE;26;02506;2602506;Brejinho;7.486
PE;26;02605;2602605;Brejo da Madre de Deus;50.249
PE;26;02704;2602704;Buenos Aires;13.119
PE;26;02803;2602803;Buíque;57.825
PE;26;02902;2602902;Cabo de Santo Agostinho;205.112
PE;26;03009;2603009;Cabrobó;33.934
PE;26;03108;2603108;Cachoeirinha;20.258
PE;26;03207;2603207;Caetés;28.570
PE;26;03306;2603306;Calçado;11.089
PE;26;03405;2603405;Calumbi;5.753
PE;26;03454;2603454;Camaragibe;156.736
PE;26;03504;2603504;Camocim de São Félix;18.627
PE;26;03603;2603603;Camutanga;8.530
PE;26;03702;2603702;Canhotinho;24.835
PE;26;03801;2603801;Capoeiras;20.048
PE;26;03900;2603900;Carnaíba;19.491
PE;26;03926;2603926;Carnaubeira da Penha;12.836
PE;26;04007;2604007;Carpina;82.872
PE;26;04106;2604106;Caruaru;356.872
PE;26;04155;2604155;Casinhas;14.313
PE;26;04205;2604205;Catende;42.434
PE;26;04304;2604304;Cedro;11.722
PE;26;04403;2604403;Chã de Alegria;13.428
PE;26;04502;2604502;Chã Grande;21.579
PE;26;04601;2604601;Condado;26.249
PE;26;04700;2604700;Correntes;18.144
PE;26;04809;2604809;Cortês;12.596
PE;26;04908;2604908;Cumaru;11.635
PE;26;05004;2605004;Cupira;24.041
PE;26;05103;2605103;Custódia;36.841
PE;26;05152;2605152;Dormentes;18.734
PE;26;05202;2605202;Escada;68.448
PE;26;05301;2605301;Exu;31.885
PE;26;05400;2605400;Feira Nova;22.013
PE;26;05459;2605459;Fernando de Noronha;3.021
PE;26;05509;2605509;Ferreiros;14.365
PE;26;05608;2605608;Flores;22.631
PE;26;05707;2605707;Floresta;32.556
PE;26;05806;2605806;Frei Miguelinho;15.366
PE;26;05905;2605905;Gameleira;30.780
PE;26;06002;2606002;Garanhuns;138.983
PE;26;06101;2606101;Glória do Goitá;30.504
PE;26;06200;2606200;Goiana;79.455
PE;26;06309;2606309;Granito;7.435
PE;26;06408;2606408;Gravatá;83.437
PE;26;06507;2606507;Iati;19.152
PE;26;06606;2606606;Ibimirim;29.055
PE;26;06705;2606705;Ibirajuba;7.756
PE;26;06804;2606804;Igarassu;115.640
PE;26;06903;2606903;Iguaracy;12.209
PE;26;07000;2607000;Inajá;22.840
PE;26;07109;2607109;Ingazeira;4.554
PE;26;07208;2607208;Ipojuca;94.709
PE;26;07307;2607307;Ipubi;30.512
PE;26;07406;2607406;Itacuruba;4.869
PE;26;07505;2607505;Itaíba;26.390
PE;26;07604;2607604;Ilha de Itamaracá;25.836
PE;26;07653;2607653;Itambé;36.422
PE;26;07703;2607703;Itapetim;13.680
PE;26;07752;2607752;Itapissuma;26.397
PE;26;07802;2607802;Itaquitinga;16.903
PE;26;07901;2607901;Jaboatão dos Guararapes;697.636
PE;26;07950;2607950;Jaqueira;11.668
PE;26;08008;2608008;Jataúba;17.070
PE;26;08057;2608057;Jatobá;14.740
PE;26;08107;2608107;João Alfredo;33.563
PE;26;08206;2608206;Joaquim Nabuco;16.036
PE;26;08255;2608255;Jucati;11.361
PE;26;08305;2608305;Jupi;14.747
PE;26;08404;2608404;Jurema;15.323
PE;26;08453;2608453;Lagoa do Carro;17.886
PE;26;08503;2608503;Lagoa de Itaenga;21.397
PE;26;08602;2608602;Lagoa do Ouro;13.065
PE;26;08701;2608701;Lagoa dos Gatos;16.262
PE;26;08750;2608750;Lagoa Grande;25.349
PE;26;08800;2608800;Lajedo;39.982
PE;26;08909;2608909;Limoeiro;56.302
PE;26;09006;2609006;Macaparana;25.278
PE;26;09105;2609105;Machados;15.851
PE;26;09154;2609154;Manari;21.085
PE;26;09204;2609204;Maraial;11.473
PE;26;09303;2609303;Mirandiba;15.308
PE;26;09402;2609402;Moreno;62.263
PE;26;09501;2609501;Nazaré da Mata;32.366
PE;26;09600;2609600;Olinda;391.835
PE;26;09709;2609709;Orobó;23.833
PE;26;09808;2609808;Orocó;14.827
PE;26;09907;2609907;Ouricuri;68.939
PE;26;10004;2610004;Palmares;62.994
PE;26;10103;2610103;Palmeirina;7.789
PE;26;10202;2610202;Panelas;26.492
PE;26;10301;2610301;Paranatama;11.478
PE;26;10400;2610400;Parnamirim;21.914
PE;26;10509;2610509;Passira;28.972
PE;26;10608;2610608;Paudalho;56.074
PE;26;10707;2610707;Paulista;329.117
PE;26;10806;2610806;Pedra;22.566
PE;26;10905;2610905;Pesqueira;67.047
PE;26;11002;2611002;Petrolândia;36.187
PE;26;11101;2611101;Petrolina;343.865
PE;26;11200;2611200;Poção;11.299
PE;26;11309;2611309;Pombos;27.033
PE;26;11408;2611408;Primavera;14.831
PE;26;11507;2611507;Quipapá;25.896
PE;26;11533;2611533;Quixaba;6.822
PE;26;11606;2611606;Recife;1.637.834
PE;26;11705;2611705;Riacho das Almas;20.443
PE;26;11804;2611804;Ribeirão;47.209
PE;26;11903;2611903;Rio Formoso;23.440
PE;26;12000;2612000;Sairé;10.103
PE;26;12109;2612109;Salgadinho;10.768
PE;26;12208;2612208;Salgueiro;60.604
PE;26;12307;2612307;Saloá;15.823
PE;26;12406;2612406;Sanharó;26.026
PE;26;12455;2612455;Santa Cruz;15.236
PE;26;12471;2612471;Santa Cruz da Baixa Verde;12.531
PE;26;12505;2612505;Santa Cruz do Capibaribe;105.936
PE;26;12554;2612554;Santa Filomena;14.390
PE;26;12604;2612604;Santa Maria da Boa Vista;41.759
PE;26;12703;2612703;Santa Maria do Cambucá;14.048
PE;26;12802;2612802;Santa Terezinha;11.764
PE;26;12901;2612901;São Benedito do Sul;15.717
PE;26;13008;2613008;São Bento do Una;58.956
PE;26;13107;2613107;São Caitano;37.119
PE;26;13206;2613206;São João;22.686
PE;26;13305;2613305;São Joaquim do Monte;21.314
PE;26;13404;2613404;São José da Coroa Grande;21.004
PE;26;13503;2613503;São José do Belmonte;33.895
PE;26;13602;2613602;São José do Egito;33.789
PE;26;13701;2613701;São Lourenço da Mata;112.362
PE;26;13800;2613800;São Vicente Ferrer;17.950
PE;26;13909;2613909;Serra Talhada;85.774
PE;26;14006;2614006;Serrita;19.133
PE;26;14105;2614105;Sertânia;35.761
PE;26;14204;2614204;Sirinhaém;45.359
PE;26;14303;2614303;Moreilândia;11.270
PE;26;14402;2614402;Solidão;5.993
PE;26;14501;2614501;Surubim;64.520
PE;26;14600;2614600;Tabira;28.371
PE;26;14709;2614709;Tacaimbó;12.890
PE;26;14808;2614808;Tacaratu;25.417
PE;26;14857;2614857;Tamandaré;23.149
PE;26;15003;2615003;Taquaritinga do Norte;28.416
PE;26;15102;2615102;Terezinha;7.139
PE;26;15201;2615201;Terra Nova;9.983
PE;26;15300;2615300;Timbaúba;50.956
PE;26;15409;2615409;Toritama;44.254
PE;26;15508;2615508;Tracunhaém;13.724
PE;26;15607;2615607;Trindade;30.222
PE;26;15706;2615706;Triunfo;15.265
PE;26;15805;2615805;Tupanatinga;27.052
PE;26;15904;2615904;Tuparetama;8.192
PE;26;16001;2616001;Venturosa;18.298
PE;26;16100;2616100;Verdejante;9.514
PE;26;16183;2616183;Vertente do Lério;7.666
PE;26;16209;2616209;Vertentes;20.503
PE;26;16308;2616308;Vicência;32.513
PE;26;16407;2616407;Vitória de Santo Antão;137.915
PE;26;16506;2616506;Xexéu;14.691
AL;27;00102;2700102;Água Branca;20.162
AL;27;00201;2700201;Anadia;17.564
AL;27;00300;2700300;Arapiraca;230.417
AL;27;00409;2700409;Atalaia;47.000
AL;27;00508;2700508;Barra de Santo Antônio;15.792
AL;27;00607;2700607;Barra de São Miguel;8.264
AL;27;00706;2700706;Batalha;18.455
AL;27;00805;2700805;Belém;4.406
AL;27;00904;2700904;Belo Monte;6.696
AL;27;01001;2701001;Boca da Mata;27.168
AL;27;01100;2701100;Branquinha;10.529
AL;27;01209;2701209;Cacimbinhas;10.730
AL;27;01308;2701308;Cajueiro;21.194
AL;27;01357;2701357;Campestre;6.918
AL;27;01407;2701407;Campo Alegre;56.579
AL;27;01506;2701506;Campo Grande;9.549
AL;27;01605;2701605;Canapi;17.726
AL;27;01704;2701704;Capela;17.124
AL;27;01803;2701803;Carneiros;9.000
AL;27;01902;2701902;Chã Preta;7.319
AL;27;02009;2702009;Coité do Nóia;10.744
AL;27;02108;2702108;Colônia Leopoldina;21.575
AL;27;02207;2702207;Coqueiro Seco;5.826
AL;27;02306;2702306;Coruripe;56.562
AL;27;02355;2702355;Craíbas;24.129
AL;27;02405;2702405;Delmiro Gouveia;51.763
AL;27;02504;2702504;Dois Riachos;11.054
AL;27;02553;2702553;Estrela de Alagoas;18.153
AL;27;02603;2702603;Feira Grande;22.152
AL;27;02702;2702702;Feliz Deserto;4.729
AL;27;02801;2702801;Flexeiras;12.773
AL;27;02900;2702900;Girau do Ponciano;40.588
AL;27;03007;2703007;Ibateguara;15.606
AL;27;03106;2703106;Igaci;25.649
AL;27;03205;2703205;Igreja Nova;24.408
AL;27;03304;2703304;Inhapi;18.378
AL;27;03403;2703403;Jacaré dos Homens;5.288
AL;27;03502;2703502;Jacuípe;7.036
AL;27;03601;2703601;Japaratinga;8.317
AL;27;03700;2703700;Jaramataia;5.597
AL;27;03759;2703759;Jequiá da Praia;11.624
AL;27;03809;2703809;Joaquim Gomes;23.903
AL;27;03908;2703908;Jundiá;4.175
AL;27;04005;2704005;Junqueiro;24.731
AL;27;04104;2704104;Lagoa da Canoa;17.934
AL;27;04203;2704203;Limoeiro de Anadia;28.495
AL;27;04302;2704302;Maceió;1.012.382
AL;27;04401;2704401;Major Isidoro;19.891
AL;27;04500;2704500;Maragogi;32.369
AL;27;04609;2704609;Maravilha;9.326
AL;27;04708;2704708;Marechal Deodoro;51.364
AL;27;04807;2704807;Maribondo;13.337
AL;27;04906;2704906;Mar Vermelho;3.534
AL;27;05002;2705002;Mata Grande;25.226
AL;27;05101;2705101;Matriz de Camaragibe;24.649
AL;27;05200;2705200;Messias;17.676
AL;27;05309;2705309;Minador do Negrão;5.337
AL;27;05408;2705408;Monteirópolis;7.153
AL;27;05507;2705507;Murici;28.137
AL;27;05606;2705606;Novo Lino;12.615
AL;27;05705;2705705;Olho d'Água das Flores;21.437
AL;27;05804;2705804;Olho d'Água do Casado;9.303
AL;27;05903;2705903;Olho d'Água Grande;5.117
AL;27;06000;2706000;Olivença;11.591
AL;27;06109;2706109;Ouro Branco;11.456
AL;27;06208;2706208;Palestina;4.985
AL;27;06307;2706307;Palmeira dos Índios;73.096
AL;27;06406;2706406;Pão de Açúcar;24.446
AL;27;06422;2706422;Pariconha;10.527
AL;27;06448;2706448;Paripueira;13.016
AL;27;06505;2706505;Passo de Camaragibe;15.232
AL;27;06604;2706604;Paulo Jacinto;7.568
AL;27;06703;2706703;Penedo;63.516
AL;27;06802;2706802;Piaçabuçu;17.805
AL;27;06901;2706901;Pilar;35.008
AL;27;07008;2707008;Pindoba;2.911
AL;27;07107;2707107;Piranhas;24.891
AL;27;07206;2707206;Poço das Trincheiras;14.354
AL;27;07305;2707305;Porto Calvo;27.079
AL;27;07404;2707404;Porto de Pedras;7.873
AL;27;07503;2707503;Porto Real do Colégio;20.018
AL;27;07602;2707602;Quebrangulo;11.342
AL;27;07701;2707701;Rio Largo;74.838
AL;27;07800;2707800;Roteiro;6.680
AL;27;07909;2707909;Santa Luzia do Norte;7.272
AL;27;08006;2708006;Santana do Ipanema;47.486
AL;27;08105;2708105;Santana do Mundaú;10.755
AL;27;08204;2708204;São Brás;6.953
AL;27;08303;2708303;São José da Laje;23.855
AL;27;08402;2708402;São José da Tapera;32.111
AL;27;08501;2708501;São Luís do Quitunde;34.415
AL;27;08600;2708600;São Miguel dos Campos;60.775
AL;27;08709;2708709;São Miguel dos Milagres;7.888
AL;27;08808;2708808;São Sebastião;34.011
AL;27;08907;2708907;Satuba;13.716
AL;27;08956;2708956;Senador Rui Palmeira;13.818
AL;27;09004;2709004;Tanque d'Arca;6.187
AL;27;09103;2709103;Taquarana;19.886
AL;27;09152;2709152;Teotônio Vilela;43.960
AL;27;09202;2709202;Traipu;27.632
AL;27;09301;2709301;União dos Palmares;65.461
AL;27;09400;2709400;Viçosa;25.773
SE;28;00100;2800100;Amparo de São Francisco;2.368
SE;28;00209;2800209;Aquidabã;21.443
SE;28;00308;2800308;Aracaju;648.939
SE;28;00407;2800407;Arauá;10.168
SE;28;00506;2800506;Areia Branca;18.396
SE;28;00605;2800605;Barra dos Coqueiros;29.873
SE;28;00670;2800670;Boquim;26.731
SE;28;00704;2800704;Brejo Grande;8.264
SE;28;01009;2801009;Campo do Brito;17.997
SE;28;01108;2801108;Canhoba;4.011
SE;28;01207;2801207;Canindé de São Francisco;29.430
SE;28;01306;2801306;Capela;33.904
SE;28;01405;2801405;Carira;21.724
SE;28;01504;2801504;Carmópolis;16.324
SE;28;01603;2801603;Cedro de São João;5.880
SE;28;01702;2801702;Cristinápolis;18.190
SE;28;01900;2801900;Cumbe;3.977
SE;28;02007;2802007;Divina Pastora;5.059
SE;28;02106;2802106;Estância;68.804
SE;28;02205;2802205;Feira Nova;5.567
SE;28;02304;2802304;Frei Paulo;15.283
SE;28;02403;2802403;Gararu;11.606
SE;28;02502;2802502;General Maynard;3.307
SE;28;02601;2802601;Graccho Cardoso;5.811
SE;28;02700;2802700;Ilha das Flores;8.519
SE;28;02809;2802809;Indiaroba;17.761
SE;28;02908;2802908;Itabaiana;94.696
SE;28;03005;2803005;Itabaianinha;41.684
SE;28;03104;2803104;Itabi;4.921
SE;28;03203;2803203;Itaporanga d'Ajuda;33.994
SE;28;03302;2803302;Japaratuba;18.576
SE;28;03401;2803401;Japoatã;13.085
SE;28;03500;2803500;Lagarto;103.576
SE;28;03609;2803609;Laranjeiras;29.567
SE;28;03708;2803708;Macambira;6.877
SE;28;03807;2803807;Malhada dos Bois;3.665
SE;28;03906;2803906;Malhador;12.581
SE;28;04003;2804003;Maruim;17.153
SE;28;04102;2804102;Moita Bonita;11.322
SE;28;04201;2804201;Monte Alegre de Sergipe;15.120
SE;28;04300;2804300;Muribeca;7.610
SE;28;04409;2804409;Neópolis;18.735
SE;28;04458;2804458;Nossa Senhora Aparecida;8.783
SE;28;04508;2804508;Nossa Senhora da Glória;36.514
SE;28;04607;2804607;Nossa Senhora das Dores;26.460
SE;28;04706;2804706;Nossa Senhora de Lourdes;6.470
SE;28;04805;2804805;Nossa Senhora do Socorro;181.503
SE;28;04904;2804904;Pacatuba;14.347
SE;28;05000;2805000;Pedra Mole;3.236
SE;28;05109;2805109;Pedrinhas;9.538
SE;28;05208;2805208;Pinhão;6.523
SE;28;05307;2805307;Pirambu;9.199
SE;28;05406;2805406;Poço Redondo;34.412
SE;28;05505;2805505;Poço Verde;23.586
SE;28;05604;2805604;Porto da Folha;28.497
SE;28;05703;2805703;Propriá;29.559
SE;28;05802;2805802;Riachão do Dantas;19.800
SE;28;05901;2805901;Riachuelo;10.140
SE;28;06008;2806008;Ribeirópolis;18.528
SE;28;06107;2806107;Rosário do Catete;10.697
SE;28;06206;2806206;Salgado;19.970
SE;28;06305;2806305;Santa Luzia do Itanhy;13.947
SE;28;06404;2806404;Santana do São Francisco;7.714
SE;28;06503;2806503;Santa Rosa de Lima;3.904
SE;28;06602;2806602;Santo Amaro das Brotas;12.051
SE;28;06701;2806701;São Cristóvão;89.027
SE;28;06800;2806800;São Domingos;11.065
SE;28;06909;2806909;São Francisco;3.987
SE;28;07006;2807006;São Miguel do Aleixo;3.913
SE;28;07105;2807105;Simão Dias;40.486
SE;28;07204;2807204;Siriri;8.813
SE;28;07303;2807303;Telha;3.204
SE;28;07402;2807402;Tobias Barreto;51.843
SE;28;07501;2807501;Tomar do Geru;13.061
SE;28;07600;2807600;Umbaúba;25.033
BA;29;00108;2900108;Abaíra;8.767
BA;29;00207;2900207;Abaré;19.814
BA;29;00306;2900306;Acajutiba;15.129
BA;29;00355;2900355;Adustina;16.784
BA;29;00405;2900405;Água Fria;16.901
BA;29;00504;2900504;Érico Cardoso;10.662
BA;29;00603;2900603;Aiquara;4.478
BA;29;00702;2900702;Alagoinhas;150.832
BA;29;00801;2900801;Alcobaça;22.449
BA;29;00900;2900900;Almadina;5.566
BA;29;01007;2901007;Amargosa;37031 (13)
BA;29;01106;2901106;Amélia Rodrigues;25.224
BA;29;01155;2901155;América Dourada;16.097
BA;29;01205;2901205;Anagé;18.194
BA;29;01304;2901304;Andaraí;13.153
BA;29;01353;2901353;Andorinha;14.690
BA;29;01403;2901403;Angical;14.017
BA;29;01502;2901502;Anguera;11.142
BA;29;01601;2901601;Antas;19.093
BA;29;01700;2901700;Antônio Cardoso;11.691
BA;29;01809;2901809;Antônio Gonçalves;11.715
BA;29;01908;2901908;Aporá;17.673
BA;29;01957;2901957;Apuarema;7.360
BA;29;02005;2902005;Aracatu;13.229
BA;29;02054;2902054;Araças;12.143
BA;29;02104;2902104;Araci;54.099
BA;29;02203;2902203;Aramari;11.332
BA;29;02252;2902252;Arataca;11.079
BA;29;02302;2902302;Aratuípe;8.813
BA;29;02401;2902401;Aurelino Leal;11.774
BA;29;02500;2902500;Baianópolis;13.824
BA;29;02609;2902609;Baixa Grande;20.488
BA;29;02658;2902658;Banzaê;13.217
BA;29;02708;2902708;Barra;53.231
BA;29;02807;2902807;Barra da Estiva;20.813
BA;29;02906;2902906;Barra do Choça;32.018
BA;29;03003;2903003;Barra do Mendes;13.900
BA;29;03102;2903102;Barra do Rocha;5.821
BA;29;03201;2903201;Barreiras;153.831
BA;29;03235;2903235;Barro Alto;14.802
BA;29;03276;2903276;Barrocas;15.846
BA;29;03300;2903300;Barro Preto;5.743
BA;29;03409;2903409;Belmonte;23.214
BA;29;03508;2903508;Belo Campo;17.317
BA;29;03607;2903607;Biritinga;15.975
BA;29;03706;2903706;Boa Nova;12.953
BA;29;03805;2903805;Boa Vista do Tupim;18.622
BA;29;03904;2903904;Bom Jesus da Lapa;68.609
BA;29;03953;2903953;Bom Jesus da Serra;9.942
BA;29;04001;2904001;Boninal;14.288
BA;29;04050;2904050;Bonito;16.637
BA;29;04100;2904100;Boquira;21.520
BA;29;04209;2904209;Botuporã;10.300
BA;29;04308;2904308;Brejões;14.370
BA;29;04407;2904407;Brejolândia;10.493
BA;29;04506;2904506;Brotas de Macaúbas;10.341
BA;29;04605;2904605;Brumado;67.048
BA;29;04704;2904704;Buerarema;18.391
BA;29;04753;2904753;Buritirama;21.067
BA;29;04803;2904803;Caatiba;7.043
BA;29;04852;2904852;Cabaceiras do Paraguaçu;18.698
BA;29;04902;2904902;Cachoeira;33.861
BA;29;05008;2905008;Caculé;23.045
BA;29;05107;2905107;Caém;9.372
BA;29;05156;2905156;Caetanos;15.524
BA;29;05206;2905206;Caetité;50.861
BA;29;05305;2905305;Cafarnaum;18.356
BA;29;05404;2905404;Cairu;17.913
BA;29;05503;2905503;Caldeirão Grande;13.260
BA;29;05602;2905602;Camacan;31.968
BA;29;05701;2905701;Camaçari;293.723
BA;29;05800;2905800;Camamu;35.248
BA;29;05909;2905909;Campo Alegre de Lourdes;28.844
BA;29;06006;2906006;Campo Formoso;70.912
BA;29;06105;2906105;Canápolis;9.719
BA;29;06204;2906204;Canarana;26.020
BA;29;06303;2906303;Canavieiras;31.301
BA;29;06402;2906402;Candeal;8.338
BA;29;06501;2906501;Candeias;86.677
BA;29;06600;2906600;Candiba;14.268
BA;29;06709;2906709;Cândido Sales;25.332
BA;29;06808;2906808;Cansanção;34.784
BA;29;06824;2906824;Canudos;16.752
BA;29;06857;2906857;Capela do Alto Alegre;11.660
BA;29;06873;2906873;Capim Grosso;30.451
BA;29;06899;2906899;Caraíbas;9.107
BA;29;06907;2906907;Caravelas;21.937
BA;29;07004;2907004;Cardeal da Silva;9.240
BA;29;07103;2907103;Carinhanha;28.965
BA;29;07202;2907202;Casa Nova;71.366
BA;29;07301;2907301;Castro Alves;26.209
BA;29;07400;2907400;Catolândia;3.555
BA;29;07509;2907509;Catu;54.424
BA;29;07558;2907558;Caturama;9.340
BA;29;07608;2907608;Central;17.252
BA;29;07707;2907707;Chorrochó;11.154
BA;29;07806;2907806;Cícero Dantas;33.356
BA;29;07905;2907905;Cipó;17.097
BA;29;08002;2908002;Coaraci;17.458
BA;29;08101;2908101;Cocos;18.746
BA;29;08200;2908200;Conceição da Feira;22.392
BA;29;08309;2908309;Conceição do Almeida;17.332
BA;29;08408;2908408;Conceição do Coité;66.191
BA;29;08507;2908507;Conceição do Jacuípe;32.909
BA;29;08606;2908606;Conde;25.630
BA;29;08705;2908705;Condeúba;17.319
BA;29;08804;2908804;Contendas do Sincorá;4.086
BA;29;08903;2908903;Coração de Maria;22.719
BA;29;09000;2909000;Cordeiros;8.585
BA;29;09109;2909109;Coribe;14.240
BA;29;09208;2909208;Coronel João Sá;15801 (10)
BA;29;09307;2909307;Correntina;32.081
BA;29;09406;2909406;Cotegipe;13.796
BA;29;09505;2909505;Cravolândia;5.349
BA;29;09604;2909604;Crisópolis;21.040
BA;29;09703;2909703;Cristópolis;13.872
BA;29;09802;2909802;Cruz das Almas;62.871
BA;29;09901;2909901;Curaçá;34.389
BA;29;10008;2910008;Dário Meira;10.906
BA;29;10057;2910057;Dias d'Ávila;79.685
BA;29;10107;2910107;Dom Basílio;12.155
BA;29;10206;2910206;Dom Macedo Costa;4.050
BA;29;10305;2910305;Elísio Medrado;8.119
BA;29;10404;2910404;Encruzilhada;17.593
BA;29;10503;2910503;Entre Rios;41.654
BA;29;10602;2910602;Esplanada;36.882
BA;29;10701;2910701;Euclides da Cunha;59842 (19)
BA;29;10727;2910727;Eunápolis;112.318
BA;29;10750;2910750;Fátima;17.601
BA;29;10776;2910776;Feira da Mata;5.668
BA;29;10800;2910800;Feira de Santana;609.913
BA;29;10859;2910859;Filadélfia;16.410
BA;29;10909;2910909;Firmino Alves;5.604
BA;29;11006;2911006;Floresta Azul;10.686
BA;29;11105;2911105;Formosa do Rio Preto;25.311
BA;29;11204;2911204;Gandu;32.202
BA;29;11253;2911253;Gavião;4.487
BA;29;11303;2911303;Gentio do Ouro;11.206
BA;29;11402;2911402;Glória;15208 (21)
BA;29;11501;2911501;Gongogi;7.276
BA;29;11600;2911600;Governador Mangabeira;20.679
BA;29;11659;2911659;Guajeru;7.239
BA;29;11709;2911709;Guanambi;84.014
BA;29;11808;2911808;Guaratinga;20.991
BA;29;11857;2911857;Heliópolis;13076 (15)
BA;29;11907;2911907;Iaçu;24.496
BA;29;12004;2912004;Ibiassucê;9427 (11)
BA;29;12103;2912103;Ibicaraí;22.014
BA;29;12202;2912202;Ibicoara;19.346
BA;29;12301;2912301;Ibicuí;16.162
BA;29;12400;2912400;Ibipeba;18.097
BA;29;12509;2912509;Ibipitanga;14.856
BA;29;12608;2912608;Ibiquera;4.043
BA;29;12707;2912707;Ibirapitanga;23.343
BA;29;12806;2912806;Ibirapuã;8.581
BA;29;12905;2912905;Ibirataia;15.760
BA;29;13002;2913002;Ibitiara;16.272
BA;29;13101;2913101;Ibititá;17.150
BA;29;13200;2913200;Ibotirama;26.846
BA;29;13309;2913309;Ichu;6.194
BA;29;13408;2913408;Igaporã;15.630
BA;29;13457;2913457;Igrapiúna;13.367
BA;29;13507;2913507;Iguaí;26.868
BA;29;13606;2913606;Ilhéus;164.844
BA;29;13705;2913705;Inhambupe;39.499
BA;29;13804;2913804;Ipecaetá;14.625
BA;29;13903;2913903;Ipiaú;45.823
BA;29;14000;2914000;Ipirá;59.763
BA;29;14109;2914109;Ipupiara;9.817
BA;29;14208;2914208;Irajuba;7.243
BA;29;14307;2914307;Iramaia;8.893
BA;29;14406;2914406;Iraquara;24.942
BA;29;14505;2914505;Irará;28.892
BA;29;14604;2914604;Irecê;72.386
BA;29;14653;2914653;Itabela;30.413
BA;29;14703;2914703;Itaberaba;64.325
BA;29;14802;2914802;Itabuna;212.740
BA;29;14901;2914901;Itacaré;27.891
BA;29;15007;2915007;Itaeté;15.999
BA;29;15106;2915106;Itagi;12.462
BA;29;15205;2915205;Itagibá;14.712
BA;29;15304;2915304;Itagimirim;6.914
BA;29;15353;2915353;Itaguaçu da Bahia;14.311
BA;29;15403;2915403;Itaju do Colônia;6.770
BA;29;15502;2915502;Itajuípe;20.587
BA;29;15601;2915601;Itamaraju;64.521
BA;29;15700;2915700;Itamari;8.069
BA;29;15809;2915809;Itambé;23.358
BA;29;15908;2915908;Itanagra;6.445
BA;29;16005;2916005;Itanhém;19.499
BA;29;16104;2916104;Itaparica;22.114
BA;29;16203;2916203;Itapé;9.008
BA;29;16302;2916302;Itapebi;10.306
BA;29;16401;2916401;Itapetinga;75.470
BA;29;16500;2916500;Itapicuru;35.256
BA;29;16609;2916609;Itapitanga;10.328
BA;29;16708;2916708;Itaquara;8.288
BA;29;16807;2916807;Itarantim;19.646
BA;29;16856;2916856;Itatim;14.432
BA;29;16906;2916906;Itiruçu;12.624
BA;29;17003;2917003;Itiúba;36.063
BA;29;17102;2917102;Itororó;20.375
BA;29;17201;2917201;Ituaçu;18.889
BA;29;17300;2917300;Ituberá;28.457
BA;29;17334;2917334;Iuiú;10.969
BA;29;17359;2917359;Jaborandi;8.496
BA;29;17409;2917409;Jacaraci;14.834
BA;29;17508;2917508;Jacobina;80.394
BA;29;17607;2917607;Jaguaquara;54.163
BA;29;17706;2917706;Jaguarari;33.385
BA;29;17805;2917805;Jaguaripe;18.588
BA;29;17904;2917904;Jandaíra;10.691
BA;29;18001;2918001;Jequié;155.800
BA;29;18100;2918100;Jeremoabo;40.232
BA;29;18209;2918209;Jiquiriçá;14.516
BA;29;18308;2918308;Jitaúna;11.540
BA;29;18357;2918357;João Dourado;24.964
BA;29;18407;2918407;Juazeiro;215.183
BA;29;18456;2918456;Jucuruçu;9.272
BA;29;18506;2918506;Jussara;15.307
BA;29;18555;2918555;Jussari;5.902
BA;29;18605;2918605;Jussiape;6.406
