COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial
1200138; 475 ; 2.406 ; 397 ; -   ; -   ; 794 ; 107 ; 2 ; 31 ; 10 ; -   ; -   ; 7 ; 18 ; 14 ; 119 ; 39 ; -   ; -   ; 56 ; 89 
1200179; 438 ; 2.138 ; 492 ; -   ; -   ; 1.012 ; 110 ; 10 ; 15 ; 3 ; -   ; -   ; 11 ; 12 ; 24 ; 97 ; 34 ; -   ; -   ; 64 ; 93 
1200203; 4.982 ; 19.124 ; 5.534 ; 470 ; 23 ; 3.830 ; 1.834 ; 64 ; 148 ; 20 ; 5 ; 1 ; 53 ; 117 ; 318 ; 791 ; 280 ; 55 ; 10 ; 246 ; 915 
1200252; 727 ; 2.543 ; 592 ; -   ; -   ; 1.048 ; 140 ; 8 ; 17 ; 2 ; -   ; -   ; 4 ; 17 ; 27 ; 107 ; 30 ; -   ; -   ; 68 ; 117 
1200302; 1.023 ; 8.086 ; 1.864 ; -   ; -   ; 3.051 ; 296 ; 20 ; 136 ; 16 ; -   ; -   ; 26 ; 31 ; 52 ; 396 ; 97 ; -   ; -   ; 227 ; 196 
1200328; 588 ; 2.683 ; 505 ; -   ; -   ; 484 ; 78 ; 18 ; 68 ; 2 ; -   ; -   ; 6 ; 19 ; 43 ; 146 ; 35 ; -   ; -   ; 36 ; 71 
1200336; 1.236 ; 3.898 ; 846 ; -   ; -   ; 2.657 ; 269 ; 33 ; 42 ; 6 ; -   ; -   ; 16 ; 28 ; 64 ; 214 ; 80 ; -   ; -   ; 229 ; 195 
1200344; 421 ; 2.219 ; 435 ; -   ; -   ; 784 ; 82 ; 10 ; 32 ; 1 ; -   ; -   ; 6 ; 13 ; 18 ; 86 ; 22 ; -   ; -   ; 49 ; 66 
1200351; 953 ; 4.892 ; 928 ; -   ; -   ; 1.973 ; 157 ; 34 ; 69 ; 3 ; -   ; -   ; 18 ; 31 ; 76 ; 298 ; 43 ; -   ; -   ; 144 ; 143 
1200385; 662 ; 3.094 ; 763 ; -   ; -   ; 1.055 ; 197 ; 10 ; 21 ; 5 ; -   ; -   ; 18 ; 22 ; 32 ; 147 ; 40 ; -   ; -   ; 69 ; 146 
1200807; 561 ; 3.744 ; 825 ; -   ; -   ; 1.425 ; 207 ; 13 ; 29 ; 9 ; -   ; -   ; 6 ; 20 ; 39 ; 171 ; 69 ; -   ; -   ; 116 ; 158 
1200393; 609 ; 2.871 ; 455 ; -   ; -   ; 1.120 ; 134 ; 28 ; 45 ; 2 ; -   ; -   ; 15 ; 25 ; 56 ; 157 ; 21 ; -   ; -   ; 67 ; 107 
1200401; 16.539 ; 60.860 ; 17.750 ; 2.377 ; 60 ; 13.264 ; 3.651 ; 86 ; 198 ; 54 ; 9 ; 2 ; 82 ; 220 ; 705 ; 2.291 ; 909 ; 138 ; 8 ; 633 ; 2.800 
1200427; 1.244 ; 3.523 ; 903 ; -   ; -   ; 3.109 ; 398 ; 39 ; 60 ; 11 ; -   ; -   ; 32 ; 43 ; 85 ; 203 ; 63 ; -   ; -   ; 256 ; 243 
1200435; 337 ; 2.007 ; 364 ; -   ; -   ; 551 ; 43 ; 9 ; 55 ; 10 ; -   ; -   ; 4 ; 19 ; 28 ; 114 ; 18 ; -   ; -   ; 44 ; 52 
1200500; 1.264 ; 7.491 ; 1.884 ; 286 ; -   ; 1.274 ; 241 ; 13 ; 141 ; 20 ; 2 ; -   ; 6 ; 39 ; 65 ; 368 ; 97 ; 21 ; -   ; 103 ; 214 
1200450; 1.038 ; 4.341 ; 1.067 ; -   ; -   ; 1.193 ; 244 ; 8 ; 28 ; 8 ; -   ; -   ; 15 ; 28 ; 44 ; 209 ; 79 ; -   ; -   ; 75 ; 180 
1200609; 1.681 ; 11.168 ; 1.900 ; 470 ; -   ; 2.473 ; 294 ; 31 ; 90 ; 15 ; 1 ; -   ; 33 ; 49 ; 103 ; 488 ; 113 ; 26 ; -   ; 160 ; 276 
1200708; 618 ; 3.020 ; 695 ; 238 ; -   ; 1.255 ; 91 ; 13 ; 53 ; 11 ; 1 ; -   ; 28 ; 24 ; 35 ; 171 ; 75 ; 35 ; -   ; 95 ; 115 
1300029; 920 ; 3.925 ; 750 ; 86 ; -   ; 849 ; 63 ; 50 ; 55 ; 3 ; 1 ; -   ; 29 ; 12 ; 34 ; 205 ; 63 ; 20 ; -   ; 74 ; 82 
1300060; 583 ; 2.423 ; 712 ; 103 ; -   ; 196 ; 58 ; 20 ; 25 ; 4 ; 1 ; -   ; 4 ; 13 ; 29 ; 146 ; 74 ; 11 ; -   ; 50 ; 84 
1300086; 416 ; 2.061 ; 699 ; 96 ; -   ; 108 ; 43 ; 21 ; 26 ; 5 ; 1 ; -   ; 4 ; 9 ; 15 ; 159 ; 53 ; 25 ; -   ; 39 ; 81 
1300102; 447 ; 2.612 ; 561 ; 47 ; -   ; 238 ; 38 ; 18 ; 21 ; 2 ; 1 ; -   ; 3 ; 5 ; 30 ; 141 ; 71 ; 7 ; -   ; 48 ; 76 
1300144; 582 ; 2.407 ; 596 ; 100 ; -   ; 247 ; 79 ; 9 ; 13 ; 2 ; 1 ; -   ; 2 ; 8 ; 31 ; 118 ; 55 ; 33 ; -   ; 21 ; 85 
1300201; 693 ; 3.115 ; 542 ; 109 ; 99 ; 1.799 ; 49 ; 43 ; 65 ; 2 ; 1 ; 6 ; 54 ; 7 ; 47 ; 200 ; 36 ; 19 ; 6 ; 113 ; 88 
1300300; 1.671 ; 8.780 ; 2.274 ; 101 ; -   ; 629 ; 190 ; 43 ; 51 ; 4 ; 1 ; -   ; 15 ; 31 ; 77 ; 445 ; 108 ; 29 ; -   ; 53 ; 260 
1300409; 973 ; 3.189 ; 770 ; 64 ; -   ; 428 ; 64 ; 40 ; 52 ; 3 ; 1 ; -   ; 7 ; 12 ; 84 ; 222 ; 66 ; 7 ; -   ; 61 ; 111 
1300508; 2.194 ; 8.529 ; 2.294 ; 86 ; -   ; 894 ; 225 ; 90 ; 100 ; 8 ; 1 ; -   ; 38 ; 37 ; 99 ; 570 ; 101 ; 15 ; -   ; 103 ; 318 
1300607; 1.926 ; 8.722 ; 2.138 ; 24 ; -   ; 585 ; 108 ; 49 ; 59 ; 3 ; 1 ; -   ; 11 ; 25 ; 83 ; 445 ; 116 ; 2 ; -   ; 54 ; 261 
1300631; 600 ; 5.686 ; 1.444 ; 26 ; -   ; 526 ; 15 ; 59 ; 72 ; 3 ; 1 ; -   ; 17 ; 11 ; 16 ; 303 ; 62 ; 3 ; -   ; 36 ; 67 
1300680; 963 ; 3.628 ; 1.126 ; 63 ; -   ; 529 ; 157 ; 44 ; 46 ; 2 ; 1 ; -   ; 23 ; 11 ; 48 ; 209 ; 59 ; 12 ; -   ; 64 ; 112 
1300706; 821 ; 6.492 ; 1.674 ; 169 ; -   ; 258 ; 66 ; 21 ; 107 ; 7 ; 1 ; -   ; 7 ; 26 ; 46 ; 399 ; 108 ; 22 ; -   ; 68 ; 188 
1300805; 2.054 ; 7.738 ; 2.070 ; 164 ; -   ; 1.138 ; 108 ; 132 ; 156 ; 16 ; 2 ; -   ; 42 ; 25 ; 145 ; 564 ; 151 ; 28 ; -   ; 100 ; 206 
1300839; 640 ; 2.739 ; 606 ; 136 ; -   ; 295 ; 108 ; 34 ; 45 ; 3 ; 1 ; -   ; 9 ; 8 ; 27 ; 172 ; 58 ; 16 ; -   ; 36 ; 68 
1300904; 367 ; 2.567 ; 374 ; 38 ; -   ; 375 ; 20 ; 8 ; 41 ; 2 ; 1 ; -   ; 7 ; 9 ; 16 ; 112 ; 49 ; 9 ; -   ; 31 ; 49 
1301001; 1.238 ; 6.017 ; 1.381 ; 152 ; -   ; 862 ; 176 ; 37 ; 52 ; 4 ; 1 ; -   ; 10 ; 26 ; 52 ; 264 ; 88 ; 25 ; -   ; 64 ; 227 
1301100; 1.330 ; 6.730 ; 1.801 ; 94 ; -   ; 213 ; 76 ; 36 ; 44 ; 4 ; 1 ; -   ; 4 ; 19 ; 78 ; 343 ; 97 ; 19 ; -   ; 42 ; 148 
1301159; 666 ; 3.823 ; 1.171 ; -   ; 11 ; 320 ; 51 ; 46 ; 51 ; 8 ; -   ; 1 ; 15 ; 15 ; 33 ; 268 ; 110 ; -   ; 4 ; 57 ; 108 
1301209; 2.416 ; 16.639 ; 4.124 ; 605 ; -   ; 1.104 ; 237 ; 24 ; 143 ; 9 ; 2 ; -   ; 11 ; 36 ; 141 ; 823 ; 205 ; 57 ; -   ; 77 ; 399 
1301308; 912 ; 4.686 ; 1.040 ; 137 ; -   ; 416 ; 96 ; 43 ; 57 ; 3 ; 1 ; -   ; 7 ; 20 ; 87 ; 284 ; 66 ; 22 ; -   ; 39 ; 185 
1301407; 1.835 ; 7.946 ; 1.380 ; 480 ; -   ; 888 ; 122 ; 31 ; 42 ; 2 ; 2 ; -   ; 9 ; 16 ; 109 ; 381 ; 64 ; 37 ; -   ; 60 ; 187 
1301506; 622 ; 3.662 ; 507 ; 44 ; -   ; 453 ; 24 ; 9 ; 43 ; 1 ; 1 ; -   ; 3 ; 7 ; 30 ; 165 ; 24 ; 8 ; -   ; 34 ; 52 
1301605; 1.197 ; 6.144 ; 1.179 ; 59 ; -   ; 722 ; 35 ; 49 ; 55 ; 3 ; 1 ; -   ; 20 ; 8 ; 46 ; 349 ; 83 ; 10 ; -   ; 53 ; 104 
1301654; 729 ; 2.916 ; 615 ; 108 ; -   ; 271 ; 70 ; 34 ; 39 ; 2 ; 1 ; -   ; 1 ; 15 ; 24 ; 164 ; 63 ; 18 ; -   ; 14 ; 116 
1301704; 1.926 ; 9.296 ; 2.347 ; 769 ; -   ; 1.073 ; 196 ; 76 ; 90 ; 9 ; 2 ; -   ; 17 ; 31 ; 76 ; 430 ; 155 ; 59 ; -   ; 89 ; 293 
1301803; 584 ; 3.640 ; 819 ; 109 ; -   ; 291 ; 34 ; 17 ; 42 ; 3 ; 1 ; -   ; 5 ; 7 ; 24 ; 172 ; 68 ; 9 ; -   ; 49 ; 47 
1301852; 2.305 ; 11.449 ; 2.877 ; 74 ; -   ; 2.001 ; 256 ; 56 ; 69 ; 5 ; 1 ; -   ; 38 ; 41 ; 109 ; 598 ; 122 ; 10 ; -   ; 132 ; 328 
1301902; 3.942 ; 20.033 ; 5.579 ; 994 ; -   ; 2.878 ; 314 ; 125 ; 140 ; 10 ; 3 ; -   ; 54 ; 50 ; 247 ; 1.240 ; 185 ; 121 ; -   ; 232 ; 651 
1301951; 662 ; 2.630 ; 361 ; 25 ; -   ; 512 ; 18 ; 30 ; 36 ; 1 ; 1 ; -   ; 10 ; 5 ; 43 ; 155 ; 52 ; 12 ; -   ; 51 ; 41 
1302009; 573 ; 1.913 ; 588 ; 103 ; -   ; 232 ; 24 ; 18 ; 20 ; 3 ; 1 ; -   ; 3 ; 7 ; 24 ; 105 ; 58 ; 12 ; -   ; 28 ; 69 
1302108; 805 ; 2.010 ; 311 ; 99 ; -   ; 881 ; 13 ; 30 ; 38 ; 6 ; 1 ; -   ; 33 ; 8 ; 68 ; 178 ; 48 ; 11 ; -   ; 71 ; 28 
1302207; 830 ; 2.696 ; 493 ; 75 ; -   ; 504 ; 38 ; 30 ; 32 ; 3 ; 1 ; -   ; 4 ; 7 ; 31 ; 169 ; 47 ; 14 ; -   ; 45 ; 70 
1302306; 1.083 ; 5.922 ; 966 ; 72 ; -   ; 1.115 ; 54 ; 83 ; 92 ; 5 ; 1 ; -   ; 37 ; 10 ; 59 ; 353 ; 62 ; 6 ; -   ; 105 ; 102 
1302405; 1.102 ; 8.653 ; 1.829 ; 765 ; -   ; 1.141 ; 311 ; 3 ; 139 ; 4 ; 2 ; -   ; 34 ; 22 ; 63 ; 463 ; 113 ; 74 ; -   ; 99 ; 271 
1302504; 3.658 ; 19.785 ; 5.177 ; 471 ; -   ; 1.836 ; 349 ; 131 ; 152 ; 11 ; 3 ; -   ; 17 ; 58 ; 105 ; 741 ; 189 ; 54 ; -   ; 130 ; 400 
1302553; 699 ; 3.627 ; 1.201 ; 58 ; -   ; 221 ; 87 ; 37 ; 39 ; 2 ; 1 ; -   ; 5 ; 11 ; 21 ; 195 ; 58 ; 4 ; -   ; 17 ; 75 
1302603; 64.707 ; 331.110 ; 105.495 ; 15.892 ; -   ; 38.080 ; 7.751 ; 447 ; 746 ; 172 ; 28 ; -   ; 141 ; 767 ; 2.549 ; 11.408 ; 4.207 ; 986 ; -   ; 1.862 ; 9.502 
1302702; 2.085 ; 9.810 ; 2.685 ; 187 ; -   ; 660 ; 75 ; 139 ; 155 ; 7 ; 1 ; -   ; 17 ; 11 ; 109 ; 666 ; 130 ; 34 ; -   ; 81 ; 93 
1302801; 1.283 ; 4.382 ; 755 ; 106 ; -   ; 820 ; 111 ; 95 ; 99 ; 3 ; 1 ; -   ; 35 ; 31 ; 105 ; 384 ; 53 ; 19 ; -   ; 97 ; 179 
1302900; 2.349 ; 13.088 ; 3.076 ; 548 ; -   ; 887 ; 414 ; 82 ; 180 ; 5 ; 2 ; -   ; 15 ; 73 ; 168 ; 825 ; 152 ; 55 ; -   ; 96 ; 418 
1303007; 914 ; 3.650 ; 1.048 ; 104 ; -   ; 158 ; 36 ; 49 ; 56 ; 5 ; 1 ; -   ; 3 ; 10 ; 52 ; 243 ; 62 ; 24 ; -   ; 12 ; 96 
1303106; 1.417 ; 6.242 ; 1.765 ; 65 ; -   ; 497 ; 351 ; 58 ; 62 ; 3 ; 1 ; -   ; 11 ; 27 ; 107 ; 363 ; 59 ; 9 ; -   ; 67 ; 227 
1303205; 598 ; 2.780 ; 743 ; 86 ; -   ; 406 ; 40 ; 16 ; 22 ; 2 ; 1 ; -   ; 10 ; 13 ; 25 ; 173 ; 56 ; 6 ; -   ; 24 ; 108 
1303304; 943 ; 3.969 ; 1.033 ; 170 ; -   ; 378 ; 90 ; 43 ; 52 ; 4 ; 1 ; -   ; 6 ; 11 ; 37 ; 239 ; 69 ; 32 ; -   ; 31 ; 116 
1303403; 4.919 ; 20.309 ; 6.776 ; 1.086 ; -   ; 1.310 ; 711 ; 129 ; 151 ; 13 ; 3 ; -   ; 23 ; 101 ; 201 ; 997 ; 307 ; 83 ; -   ; 120 ; 777 
1303502; 543 ; 3.768 ; 594 ; 112 ; -   ; 553 ; 12 ; 3 ; 77 ; 3 ; 1 ; -   ; 4 ; 7 ; 24 ; 204 ; 67 ; 20 ; -   ; 53 ; 46 
1303536; 1.833 ; 6.481 ; 1.496 ; 558 ; -   ; 1.380 ; 114 ; 22 ; 26 ; 6 ; 2 ; -   ; 21 ; 24 ; 77 ; 291 ; 130 ; 58 ; -   ; 127 ; 180 
1303569; 1.160 ; 4.822 ; 1.193 ; 58 ; -   ; 939 ; 140 ; 16 ; 18 ; 3 ; 1 ; -   ; 9 ; 16 ; 54 ; 155 ; 70 ; 22 ; -   ; 45 ; 123 
