UF;COD. UF;COD_MUNIC;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA
RO;11;15;1100015;Alta Floresta D'Oeste;25.578
RO;11;379;1100379;Alto Alegre dos Parecis;13.940
RO;11;403;1100403;Alto Paraíso;20.210
RO;11;346;1100346;Alvorada D'Oeste;17.063
RO;11;23;1100023;Ariquemes;104.401
RO;11;452;1100452;Buritis;37.838
RO;11;31;1100031;Cabixi;6.355
RO;11;601;1100601;Cacaulândia;6.367
RO;11;49;1100049;Cacoal;87.226
RO;11;700;1100700;Campo Novo de Rondônia;14.220
RO;11;809;1100809;Candeias do Jamari;24.155
RO;11;908;1100908;Castanheiras;3.617
RO;11;56;1100056;Cerejeiras;17.986
RO;11;924;1100924;Chupinguaia;10.129
RO;11;64;1100064;Colorado do Oeste;18.817
RO;11;72;1100072;Corumbiara;8.842
RO;11;80;1100080;Costa Marques;16.651
RO;11;940;1100940;Cujubim;20.974
RO;11;98;1100098;Espigão D'Oeste;32.385
RO;11;1005;1101005;Governador Jorge Teixeira;10.127
RO;11;106;1100106;Guajará-Mirim;46.632
RO;11;1104;1101104;Itapuã do Oeste;9.995
RO;11;114;1100114;Jaru;55.738
RO;11;122;1100122;Ji-Paraná;130.419
RO;11;130;1100130;Machadinho D'Oeste;37.167
RO;11;1203;1101203;Ministro Andreazza;10.823
RO;11;1302;1101302;Mirante da Serra;12.360
RO;11;1401;1101401;Monte Negro;15.873
RO;11;148;1100148;Nova Brasilândia D'Oeste;21.592
RO;11;338;1100338;Nova Mamoré;27.600
RO;11;1435;1101435;Nova União;7.824
RO;11;502;1100502;Novo Horizonte do Oeste;10.276
RO;11;155;1100155;Ouro Preto do Oeste;39.924
RO;11;1450;1101450;Parecis;5.697
RO;11;189;1100189;Pimenta Bueno;37.512
RO;11;1468;1101468;Pimenteiras do Oeste;2.424
RO;11;205;1100205;Porto Velho;502.748(1)
RO;11;254;1100254;Presidente Médici;22.557
RO;11;1476;1101476;Primavera de Rondônia;3.501
RO;11;262;1100262;Rio Crespo;3.750
RO;11;288;1100288;Rolim de Moura;56.242
RO;11;296;1100296;Santa Luzia D'Oeste;8.532
RO;11;1484;1101484;São Felipe D'Oeste;6.103
RO;11;1492;1101492;São Francisco do Guaporé;19.002
RO;11;320;1100320;São Miguel do Guaporé;23.933
RO;11;1500;1101500;Seringueiras;12.581
RO;11;1559;1101559;Teixeirópolis;5.003
RO;11;1609;1101609;Theobroma;11.347
RO;11;1708;1101708;Urupá;13.293
RO;11;1757;1101757;Vale do Anari;10.843
RO;11;1807;1101807;Vale do Paraíso;8.231
RO;11;304;1100304;Vilhena;91.801
AC;12;13;1200013;Acrelândia;13.869
AC;12;54;1200054;Assis Brasil;6.738
AC;12;104;1200104;Brasiléia;23.849
AC;12;138;1200138;Bujari;9.339
AC;12;179;1200179;Capixaba;10.498
AC;12;203;1200203;Cruzeiro do Sul;81.519
AC;12;252;1200252;Epitaciolândia;16.731
AC;12;302;1200302;Feijó;32.385
AC;12;328;1200328;Jordão;7.509
AC;12;336;1200336;Mâncio Lima;17.173
AC;12;344;1200344;Manoel Urbano;8.641
AC;12;351;1200351;Marechal Thaumaturgo;16.895
AC;12;385;1200385;Plácido de Castro;18.159
AC;12;807;1200807;Porto Acre;16.757
AC;12;393;1200393;Porto Walter;10.759
AC;12;401;1200401;Rio Branco;370.550
AC;12;427;1200427;Rodrigues Alves;16.974
AC;12;435;1200435;Santa Rosa do Purus;5.809
AC;12;500;1200500;Sena Madureira;41.750
AC;12;450;1200450;Senador Guiomard;21.182
AC;12;609;1200609;Tarauacá;38.819
AC;12;708;1200708;Xapuri;17.608
AM;13;29;1300029;Alvarães;15.545
AM;13;60;1300060;Amaturá;10.847
AM;13;86;1300086;Anamã;12.320
AM;13;102;1300102;Anori;19.292
AM;13;144;1300144;Apuí;20.648
AM;13;201;1300201;Atalaia do Norte;18.133
AM;13;300;1300300;Autazes;37.033
AM;13;409;1300409;Barcelos;27.433
AM;13;508;1300508;Barreirinha;30.658
AM;13;607;1300607;Benjamin Constant;39.484
AM;13;631;1300631;Beruri;18.171
AM;13;680;1300680;Boa Vista do Ramos;17.668
AM;13;706;1300706;Boca do Acre;33.498
AM;13;805;1300805;Borba;39.292
AM;13;839;1300839;Caapiranga;12.420
AM;13;904;1300904;Canutama;15.130
AM;13;1001;1301001;Carauari;27.880
AM;13;1100;1301100;Careiro;36.435
AM;13;1159;1301159;Careiro da Várzea;27.981
AM;13;1209;1301209;Coari;83.078
AM;13;1308;1301308;Codajás;26.777
AM;13;1407;1301407;Eirunepé;34.025
AM;13;1506;1301506;Envira;18.786
AM;13;1605;1301605;Fonte Boa;20.742
AM;13;1654;1301654;Guajará;15.826
AM;13;1704;1301704;Humaitá;51.302
AM;13;1803;1301803;Ipixuna;26.860
AM;13;1852;1301852;Iranduba;45.984
AM;13;1902;1301902;Itacoatiara;97.122
AM;13;1951;1301951;Itamarati;8.179
AM;13;2009;1302009;Itapiranga;8.953
AM;13;2108;1302108;Japurá;5.125
AM;13;2207;1302207;Juruá;13.198
AM;13;2306;1302306;Jutaí;16.585
AM;13;2405;1302405;Lábrea;43.263
AM;13;2504;1302504;Manacapuru;94.175
AM;13;2553;1302553;Manaquiri;28.413
AM;13;2603;1302603;Manaus;2.057.711
AM;13;2702;1302702;Manicoré;53.053
AM;13;2801;1302801;Maraã;18.423
AM;13;2900;1302900;Maués;59.983
AM;13;3007;1303007;Nhamundá;20.358
AM;13;3106;1303106;Nova Olinda do Norte;35.156
AM;13;3205;1303205;Novo Airão;17.671
AM;13;3304;1303304;Novo Aripuanã;24.315
AM;13;3403;1303403;Parintins;111.575
AM;13;3502;1303502;Pauini;19.378
AM;13;3536;1303536;Presidente Figueiredo;32.812
AM;13;3569;1303569;Rio Preto da Eva;30.530
AM;13;3601;1303601;Santa Isabel do Rio Negro;22.404
AM;13;3700;1303700;Santo Antônio do Içá;23.688
AM;13;3809;1303809;São Gabriel da Cachoeira;43.094
AM;13;3908;1303908;São Paulo de Olivença;36.536
AM;13;3957;1303957;São Sebastião do Uatumã;12.781
AM;13;4005;1304005;Silves;9.081
AM;13;4062;1304062;Tabatinga;61.028
AM;13;4104;1304104;Tapauá;18.152
AM;13;4203;1304203;Tefé;62.444
AM;13;4237;1304237;Tonantins;18.478
AM;13;4260;1304260;Uarini;13.121
AM;13;4302;1304302;Urucará;17.163
AM;13;4401;1304401;Urucurituba;21.140
RR;14;50;1400050;Alto Alegre;16.176
RR;14;27;1400027;Amajari;11.006
RR;14;100;1400100;Boa Vista;320.714
RR;14;159;1400159;Bonfim;11.739
RR;14;175;1400175;Cantá;16.149
RR;14;209;1400209;Caracaraí;20.261
RR;14;233;1400233;Caroebe;9.165
RR;14;282;1400282;Iracema;10.320
RR;14;308;1400308;Mucajaí;16.380
RR;14;407;1400407;Normandia;10.148
RR;14;456;1400456;Pacaraima;11.908
RR;14;472;1400472;Rorainópolis;27.288
RR;14;506;1400506;São João da Baliza;7.516
RR;14;605;1400605;São Luiz;7.407
RR;14;704;1400704;Uiramutã;9.488
PA;15;107;1500107;Abaetetuba;150.431
PA;15;131;1500131;Abel Figueiredo;7.126
PA;15;206;1500206;Acará;54.064
PA;15;305;1500305;Afuá;37.398
PA;15;347;1500347;Água Azul do Norte;26.305
PA;15;404;1500404;Alenquer;54.662
PA;15;503;1500503;Almeirim;33.372
PA;15;602;1500602;Altamira;108.382
PA;15;701;1500701;Anajás;27.540
PA;15;800;1500800;Ananindeua;505.404
PA;15;859;1500859;Anapu;25.414
PA;15;909;1500909;Augusto Corrêa;43.700
PA;15;958;1500958;Aurora do Pará;29.492
PA;15;1006;1501006;Aveiro;15.953
PA;15;1105;1501105;Bagre;28.292
PA;15;1204;1501204;Baião;43.757
PA;15;1253;1501253;Bannach;3.267
PA;15;1303;1501303;Barcarena;115.779
PA;15;1402;1501402;Belém;1.439.561
PA;15;1451;1501451;Belterra;17.036
PA;15;1501;1501501;Benevides;58.637
PA;15;1576;1501576;Bom Jesus do Tocantins;16.227
PA;15;1600;1501600;Bonito;15.282
PA;15;1709;1501709;Bragança;121.528
PA;15;1725;1501725;Brasil Novo;14.984
PA;15;1758;1501758;Brejo Grande do Araguaia;7.232
PA;15;1782;1501782;Breu Branco;61.222
PA;15;1808;1501808;Breves;98.231
PA;15;1907;1501907;Bujaru;27.689
PA;15;2004;1502004;Cachoeira do Arari;22.449
PA;15;1956;1501956;Cachoeira do Piriá;31.300
PA;15;2103;1502103;Cametá;130.868
PA;15;2152;1502152;Canaã dos Carajás;33.632
PA;15;2202;1502202;Capanema;66.353
PA;15;2301;1502301;Capitão Poço;52.693
PA;15;2400;1502400;Castanhal;189.784
PA;15;2509;1502509;Chaves;22.566
PA;15;2608;1502608;Colares;11.682
PA;15;2707;1502707;Conceição do Araguaia;46.395
PA;15;2756;1502756;Concórdia do Pará;31.352
PA;15;2764;1502764;Cumaru do Norte;12.423
PA;15;2772;1502772;Curionópolis;17.709
PA;15;2806;1502806;Curralinho;32.248
PA;15;2855;1502855;Curuá;13.562
PA;15;2905;1502905;Curuçá;37.800
PA;15;2939;1502939;Dom Eliseu;56.398
PA;15;2954;1502954;Eldorado dos Carajás;32.664
PA;15;3002;1503002;Faro;7.333
PA;15;3044;1503044;Floresta do Araguaia;19.261
PA;15;3077;1503077;Garrafão do Norte;25.326
PA;15;3093;1503093;Goianésia do Pará;37.975
PA;15;3101;1503101;Gurupá;31.623
PA;15;3200;1503200;Igarapé-Açu;37.333
PA;15;3309;1503309;Igarapé-Miri;60.343
PA;15;3408;1503408;Inhangapi;11.053
PA;15;3457;1503457;Ipixuna do Pará;58.558
PA;15;3507;1503507;Irituia;31.654
PA;15;3606;1503606;Itaituba;98.446
PA;15;3705;1503705;Itupiranga;51.775
PA;15;3754;1503754;Jacareacanga;9.677 (2)
PA;15;3804;1503804;Jacundá;56.006
PA;15;3903;1503903;Juruti;53.989
PA;15;4000;1504000;Limoeiro do Ajuru;27.368
PA;15;4059;1504059;Mãe do Rio;28.959
PA;15;4109;1504109;Magalhães Barata;8.279
PA;15;4208;1504208;Marabá;262.085
PA;15;4307;1504307;Maracanã;28.656
PA;15;4406;1504406;Marapanim;27.368
PA;15;4422;1504422;Marituba;122.916
PA;15;4455;1504455;Medicilândia;29.887
PA;15;4505;1504505;Melgaço;26.397
PA;15;4604;1504604;Mocajuba;29.398
PA;15;4703;1504703;Moju;77.385
PA;15;4752;1504752;Mojuí dos Campos;15.446
PA;15;4802;1504802;Monte Alegre;56.312
PA;15;4901;1504901;Muaná;37.977
PA;15;4950;1504950;Nova Esperança do Piriá;20.663
PA;15;4976;1504976;Nova Ipixuna;15.836
PA;15;5007;1505007;Nova Timboteua;14.635
PA;15;5031;1505031;Novo Progresso;25.135
PA;15;5064;1505064;Novo Repartimento;70.835
PA;15;5106;1505106;Óbidos;50.459
PA;15;5205;1505205;Oeiras do Pará;30.880
PA;15;5304;1505304;Oriximiná;69.024
PA;15;5403;1505403;Ourém;17.114
PA;15;5437;1505437;Ourilândia do Norte;30.776
PA;15;5486;1505486;Pacajá;44.778
PA;15;5494;1505494;Palestina do Pará;7.424
PA;15;5502;1505502;Paragominas;107.010
PA;15;5536;1505536;Parauapebas;189.921
PA;15;5551;1505551;Pau D'Arco;5.535
PA;15;5601;1505601;Peixe-Boi;7.874
PA;15;5635;1505635;Piçarra;12.675
PA;15;5650;1505650;Placas;28.533
PA;15;5700;1505700;Ponta de Pedras;29.160
PA;15;5809;1505809;Portel;58.282
PA;15;5908;1505908;Porto de Moz;38.471
PA;15;6005;1506005;Prainha;29.200
PA;15;6104;1506104;Primavera;10.485
PA;15;6112;1506112;Quatipuru;13.044
PA;15;6138;1506138;Redenção;80.797
PA;15;6161;1506161;Rio Maria;17.738
PA;15;6187;1506187;Rondon do Pará;49.977
PA;15;6195;1506195;Rurópolis;46.804
PA;15;6203;1506203;Salinópolis;39.078
PA;15;6302;1506302;Salvaterra;22.370
PA;15;6351;1506351;Santa Bárbara do Pará;19.645
PA;15;6401;1506401;Santa Cruz do Arari;9.417
PA;15;6500;1506500;Santa Izabel do Pará;66.490
PA;15;6559;1506559;Santa Luzia do Pará;19.383
PA;15;6583;1506583;Santa Maria das Barreiras;19.925
PA;15;6609;1506609;Santa Maria do Pará;23.927
PA;15;6708;1506708;Santana do Araguaia;67.033
PA;15;6807;1506807;Santarém;292.520
PA;15;6906;1506906;Santarém Novo;6.437
PA;15;7003;1507003;Santo Antônio do Tauá;29.629
PA;15;7102;1507102;São Caetano de Odivelas;17.420
PA;15;7151;1507151;São Domingos do Araguaia;24.451
PA;15;7201;1507201;São Domingos do Capim;30.847
PA;15;7300;1507300;São Félix do Xingu;116.186
PA;15;7409;1507409;São Francisco do Pará;15.380
PA;15;7458;1507458;São Geraldo do Araguaia;24.607
PA;15;7466;1507466;São João da Ponta;5.795
PA;15;7474;1507474;São João de Pirabas;21.991
PA;15;7508;1507508;São João do Araguaia;13.521
PA;15;7607;1507607;São Miguel do Guamá;55.942
PA;15;7706;1507706;São Sebastião da Boa Vista;25.161
PA;15;7755;1507755;Sapucaia;5.587
PA;15;7805;1507805;Senador José Porfírio;11.827
PA;15;7904;1507904;Soure;24.286
PA;15;7953;1507953;Tailândia;97.161
PA;15;7961;1507961;Terra Alta;11.120
PA;15;7979;1507979;Terra Santa;17.946
PA;15;8001;1508001;Tomé-Açu;60.456
PA;15;8035;1508035;Tracuateua;29.465
PA;15;8050;1508050;Trairão;18.084
PA;15;8084;1508084;Tucumã;37.308
PA;15;8100;1508100;Tucuruí;107.189
PA;15;8126;1508126;Ulianópolis;53.881
PA;15;8159;1508159;Uruará;44.486
PA;15;8209;1508209;Vigia;51.173
PA;15;8308;1508308;Viseu;59.054
PA;15;8357;1508357;Vitória do Xingu;14.407
PA;15;8407;1508407;Xinguara;42.833
AP;16;105;1600105;Amapá;8.622
AP;16;204;1600204;Calçoene;10.163
AP;16;212;1600212;Cutias;5.407
AP;16;238;1600238;Ferreira Gomes;6.901
AP;16;253;1600253;Itaubal;4.949
AP;16;279;1600279;Laranjal do Jari;45.712
AP;16;303;1600303;Macapá;456.171
AP;16;402;1600402;Mazagão;19.571
AP;16;501;1600501;Oiapoque;24.263
AP;16;154;1600154;Pedra Branca do Amapari;13.988
AP;16;535;1600535;Porto Grande;19.669
AP;16;550;1600550;Pracuúba;4.531
AP;16;600;1600600;Santana;112.218
AP;16;55;1600055;Serra do Navio;4.938
AP;16;709;1600709;Tartarugalzinho;15.212
AP;16;808;1600808;Vitória do Jari;14.364
TO;17;251;1700251;Abreulândia;2.539
TO;17;301;1700301;Aguiarnópolis;6.149
TO;17;350;1700350;Aliança do Tocantins;5.605
TO;17;400;1700400;Almas;7.409
TO;17;707;1700707;Alvorada;8.536
TO;17;1002;1701002;Ananás;9.848
TO;17;1051;1701051;Angico;3.379
TO;17;1101;1701101;Aparecida do Rio Negro;4.618
TO;17;1309;1701309;Aragominas;5.910
TO;17;1903;1701903;Araguacema;6.863
TO;17;2000;1702000;Araguaçu;8.777
TO;17;2109;1702109;Araguaína;170.183
TO;17;2158;1702158;Araguanã;5.515
TO;17;2208;1702208;Araguatins;34.392
TO;17;2307;1702307;Arapoema;6.799
TO;17;2406;1702406;Arraias;10.778
TO;17;2554;1702554;Augustinópolis;17.627
TO;17;2703;1702703;Aurora do Tocantins;3.682
TO;17;2901;1702901;Axixá do Tocantins;9.706
TO;17;3008;1703008;Babaçulândia;10.736
TO;17;3057;1703057;Bandeirantes do Tocantins;3.420
TO;17;3073;1703073;Barra do Ouro;4.460
TO;17;3107;1703107;Barrolândia;5.601
TO;17;3206;1703206;Bernardo Sayão;4.532
TO;17;3305;1703305;Bom Jesus do Tocantins;4.477
TO;17;3602;1703602;Brasilândia do Tocantins;2.177
TO;17;3701;1703701;Brejinho de Nazaré;5.451
TO;17;3800;1703800;Buriti do Tocantins;10.837
TO;17;3826;1703826;Cachoeirinha;2.256
TO;17;3842;1703842;Campos Lindos;9.408
TO;17;3867;1703867;Cariri do Tocantins;4.178
TO;17;3883;1703883;Carmolândia;2.507
TO;17;3891;1703891;Carrasco Bonito;3.983
TO;17;3909;1703909;Caseara;5.119
TO;17;4105;1704105;Centenário;2.803
TO;17;5102;1705102;Chapada da Natividade;3.363
TO;17;4600;1704600;Chapada de Areia;1.397
TO;17;5508;1705508;Colinas do Tocantins;33.981
TO;17;16703;1716703;Colméia;8.522
TO;17;5557;1705557;Combinado;4.851
TO;17;5607;1705607;Conceição do Tocantins;4.209
TO;17;6001;1706001;Couto de Magalhães;5.424
TO;17;6100;1706100;Cristalândia;7.386
TO;17;6258;1706258;Crixás do Tocantins;1.680
TO;17;6506;1706506;Darcinópolis;5.833
TO;17;7009;1707009;Dianópolis;21.167
TO;17;7108;1707108;Divinópolis do Tocantins;6.777
TO;17;7207;1707207;Dois Irmãos do Tocantins;7.302
TO;17;7306;1707306;Dueré;4.722
TO;17;7405;1707405;Esperantina;10.506
TO;17;7553;1707553;Fátima;3.886
TO;17;7652;1707652;Figueirópolis;5.386
TO;17;7702;1707702;Filadélfia;8.848
TO;17;8205;1708205;Formoso do Araguaia;18.742
TO;17;8254;1708254;Fortaleza do Tabocão;2.556
TO;17;8304;1708304;Goianorte;5.135
TO;17;9005;1709005;Goiatins;12.813
TO;17;9302;1709302;Guaraí;25.149
TO;17;9500;1709500;Gurupi;83.707
TO;17;9807;1709807;Ipueiras;1.881
TO;17;10508;1710508;Itacajá;7.411
TO;17;10706;1710706;Itaguatins;6.035
TO;17;10904;1710904;Itapiratins;3.732
TO;17;11100;1711100;Itaporã do Tocantins;2.476
TO;17;11506;1711506;Jaú do Tocantins;3.761
TO;17;11803;1711803;Juarina;2.245
TO;17;11902;1711902;Lagoa da Confusão;12.184
TO;17;11951;1711951;Lagoa do Tocantins;4.037
TO;17;12009;1712009;Lajeado;3.026
TO;17;12157;1712157;Lavandeira;1.814
TO;17;12405;1712405;Lizarda;3.796
TO;17;12454;1712454;Luzinópolis;2.945
TO;17;12504;1712504;Marianópolis do Tocantins;4.896
TO;17;12702;1712702;Mateiros;2.524
TO;17;12801;1712801;Maurilândia do Tocantins;3.362
TO;17;13205;1713205;Miracema do Tocantins;19.634
TO;17;13304;1713304;Miranorte;13.298
TO;17;13601;1713601;Monte do Carmo;7.535
TO;17;13700;1713700;Monte Santo do Tocantins;2.231
TO;17;13957;1713957;Muricilândia;3.433
TO;17;14203;1714203;Natividade;9.291
TO;17;14302;1714302;Nazaré;4.177
TO;17;14880;1714880;Nova Olinda;11.513
TO;17;15002;1715002;Nova Rosalândia;4.113
TO;17;15101;1715101;Novo Acordo;4.158
TO;17;15150;1715150;Novo Alegre;2.351
TO;17;15259;1715259;Novo Jardim;2.650
TO;17;15507;1715507;Oliveira de Fátima;1.098
TO;17;21000;1721000;Palmas;272.726
TO;17;15705;1715705;Palmeirante;5.651
TO;17;13809;1713809;Palmeiras do Tocantins;6.362
TO;17;15754;1715754;Palmeirópolis;7.645
TO;17;16109;1716109;Paraíso do Tocantins;49.076
TO;17;16208;1716208;Paranã;10.573
TO;17;16307;1716307;Pau D'Arco;4.814
TO;17;16505;1716505;Pedro Afonso;12.900
TO;17;16604;1716604;Peixe;11.340
TO;17;16653;1716653;Pequizeiro;5.381
TO;17;17008;1717008;Pindorama do Tocantins;4.547
TO;17;17206;1717206;Piraquê;3.031
TO;17;17503;1717503;Pium;7.357
TO;17;17800;1717800;Ponte Alta do Bom Jesus;4.649
TO;17;17909;1717909;Ponte Alta do Tocantins;7.793
TO;17;18006;1718006;Porto Alegre do Tocantins;3.039
TO;17;18204;1718204;Porto Nacional;52.182
TO;17;18303;1718303;Praia Norte;8.229
TO;17;18402;1718402;Presidente Kennedy;3.744
TO;17;18451;1718451;Pugmil;2.591
TO;17;18501;1718501;Recursolândia;4.132
TO;17;18550;1718550;Riachinho;4.520
TO;17;18659;1718659;Rio da Conceição;1.980
TO;17;18709;1718709;Rio dos Bois;2.764
TO;17;18758;1718758;Rio Sono;6.486
TO;17;18808;1718808;Sampaio;4.415
TO;17;18840;1718840;Sandolândia;3.410
TO;17;18865;1718865;Santa Fé do Araguaia;7.232
TO;17;18881;1718881;Santa Maria do Tocantins;3.252
TO;17;18899;1718899;Santa Rita do Tocantins;2.300
TO;17;18907;1718907;Santa Rosa do Tocantins;4.794
TO;17;19004;1719004;Santa Tereza do Tocantins;2.762
TO;17;20002;1720002;Santa Terezinha do Tocantins;2.547
TO;17;20101;1720101;São Bento do Tocantins;5.096
TO;17;20150;1720150;São Félix do Tocantins;1.545
TO;17;20200;1720200;São Miguel do Tocantins;11.597
TO;17;20259;1720259;São Salvador do Tocantins;3.058
TO;17;20309;1720309;São Sebastião do Tocantins;4.654
TO;17;20499;1720499;São Valério da Natividade;4.214
TO;17;20655;1720655;Silvanópolis;5.345
TO;17;20804;1720804;Sítio Novo do Tocantins;9.243
TO;17;20853;1720853;Sucupira;1.900
TO;17;20903;1720903;Taguatinga;16.238
TO;17;20937;1720937;Taipas do Tocantins;2.094
TO;17;20978;1720978;Talismã;2.737
TO;17;21109;1721109;Tocantínia;7.313
TO;17;21208;1721208;Tocantinópolis;23.141
TO;17;21257;1721257;Tupirama;1.782
TO;17;21307;1721307;Tupiratins;2.461
TO;17;22081;1722081;Wanderlândia;11.566
TO;17;22107;1722107;Xambioá;11.709
MA;21;55;2100055;Açailândia;109.685
MA;21;105;2100105;Afonso Cunha;6.351
MA;21;154;2100154;Água Doce do Maranhão;12.257
MA;21;204;2100204;Alcântara;21.659
MA;21;303;2100303;Aldeias Altas;25.823
MA;21;402;2100402;Altamira do Maranhão;11.616
MA;21;436;2100436;Alto Alegre do Maranhão;26.348
MA;21;477;2100477;Alto Alegre do Pindaré;31.287
MA;21;501;2100501;Alto Parnaíba;10.956
MA;21;550;2100550;Amapá do Maranhão;6.789
MA;21;600;2100600;Amarante do Maranhão;40.378
MA;21;709;2100709;Anajatuba;26.880
MA;21;808;2100808;Anapurus;15.286
MA;21;832;2100832;Apicum-Açu;17.948
MA;21;873;2100873;Araguanã;15.018
MA;21;907;2100907;Araioses;45.255
MA;21;956;2100956;Arame;32.015
MA;21;1004;2101004;Arari;29.200
MA;21;1103;2101103;Axixá;11.850
MA;21;1202;2101202;Bacabal;102.656
MA;21;1251;2101251;Bacabeira;16.553
MA;21;1301;2101301;Bacuri;17.335
MA;21;1350;2101350;Bacurituba;5.511
MA;21;1400;2101400;Balsas;92.144
MA;21;1509;2101509;Barão de Grajaú;18.365
MA;21;1608;2101608;Barra do Corda;86.151
MA;21;1707;2101707;Barreirinhas;60.588
MA;21;1772;2101772;Bela Vista do Maranhão;10.931
MA;21;1731;2101731;Belágua;7.273
MA;21;1806;2101806;Benedito Leite;5.519
MA;21;1905;2101905;Bequimão;20.853
MA;21;1939;2101939;Bernardo do Mearim;5.900
MA;21;1970;2101970;Boa Vista do Gurupi;8.996
MA;21;2002;2102002;Bom Jardim;40.660
MA;21;2036;2102036;Bom Jesus das Selvas;32.900
MA;21;2077;2102077;Bom Lugar;15.855
MA;21;2101;2102101;Brejo;35.473
MA;21;2150;2102150;Brejo de Areia;9.166
MA;21;2200;2102200;Buriti;28.022
MA;21;2309;2102309;Buriti Bravo;23.375
MA;21;2325;2102325;Buriticupu;70.417
MA;21;2358;2102358;Buritirana;15.100
MA;21;2374;2102374;Cachoeira Grande;8.822
MA;21;2408;2102408;Cajapió;10.927
MA;21;2507;2102507;Cajari;18.943
MA;21;2556;2102556;Campestre do Maranhão;14.028
MA;21;2606;2102606;Cândido Mendes;19.702
MA;21;2705;2102705;Cantanhede;21.464
MA;21;2754;2102754;Capinzal do Norte;10.720
MA;21;2804;2102804;Carolina;23.866
MA;21;2903;2102903;Carutapera;23.219
MA;21;3000;2103000;Caxias;161.137
MA;21;3109;2103109;Cedral;10.455
MA;21;3125;2103125;Central do Maranhão;8.447
MA;21;3158;2103158;Centro do Guilherme;13.015
MA;21;3174;2103174;Centro Novo do Maranhão;21.013
MA;21;3208;2103208;Chapadinha;77.684
MA;21;3257;2103257;Cidelândia;14.346
MA;21;3307;2103307;Codó;120.265
MA;21;3406;2103406;Coelho Neto;48.320
MA;21;3505;2103505;Colinas;40.268
MA;21;3554;2103554;Conceição do Lago-Açu;15.782
MA;21;3604;2103604;Coroatá;63.821
MA;21;3703;2103703;Cururupu;30.913
MA;21;3752;2103752;Davinópolis;12.653
MA;21;3802;2103802;Dom Pedro;22.881
MA;21;3901;2103901;Duque Bacelar;11.084
MA;21;4008;2104008;Esperantinópolis;17.029
MA;21;4057;2104057;Estreito;40.629
MA;21;4073;2104073;Feira Nova do Maranhão;8.321
MA;21;4081;2104081;Fernando Falcão;10.073
MA;21;4099;2104099;Formosa da Serra Negra;18.573
MA;21;4107;2104107;Fortaleza dos Nogueiras;12.375
MA;21;4206;2104206;Fortuna;15.239
MA;21;4305;2104305;Godofredo Viana;11.464
MA;21;4404;2104404;Gonçalves Dias;17.579
MA;21;4503;2104503;Governador Archer;10.591
MA;21;4552;2104552;Governador Edison Lobão;17.747
MA;21;4602;2104602;Governador Eugênio Barros;16.456
MA;21;4628;2104628;Governador Luiz Rocha;7.626
MA;21;4651;2104651;Governador Newton Bello;10.011
MA;21;4677;2104677;Governador Nunes Freire;25.117
MA;21;4701;2104701;Graça Aranha;6.142
MA;21;4800;2104800;Grajaú;67.626
MA;21;4909;2104909;Guimarães;11.827
MA;21;5005;2105005;Humberto de Campos;27.976
MA;21;5104;2105104;Icatu;26.452
MA;21;5153;2105153;Igarapé do Meio;13.774
MA;21;5203;2105203;Igarapé Grande;11.628
MA;21;5302;2105302;Imperatriz;253.123
MA;21;5351;2105351;Itaipava do Grajaú;15.609
MA;21;5401;2105401;Itapecuru Mirim;66.433
MA;21;5427;2105427;Itinga do Maranhão;25.440
MA;21;5450;2105450;Jatobá;9.819
MA;21;5476;2105476;Jenipapo dos Vieiras;16.124
MA;21;5500;2105500;João Lisboa;23.232
MA;21;5609;2105609;Joselândia;15.827
MA;21;5658;2105658;Junco do Maranhão;3.431
MA;21;5708;2105708;Lago da Pedra;48.992
MA;21;5807;2105807;Lago do Junco;10.602
MA;21;5948;2105948;Lago dos Rodrigues;8.716
MA;21;5906;2105906;Lago Verde;15.893
MA;21;5922;2105922;Lagoa do Mato;11.020
MA;21;5963;2105963;Lagoa Grande do Maranhão;11.111
MA;21;5989;2105989;Lajeado Novo;7.359
MA;21;6003;2106003;Lima Campos;11.642
MA;21;6102;2106102;Loreto;11.871
MA;21;6201;2106201;Luís Domingues;6.788
MA;21;6300;2106300;Magalhães de Almeida;19.267
MA;21;6326;2106326;Maracaçumé;20.815
MA;21;6359;2106359;Marajá do Sena;7.658
MA;21;6375;2106375;Maranhãozinho;15.734
MA;21;6409;2106409;Mata Roma;16.375
MA;21;6508;2106508;Matinha;22.822
MA;21;6607;2106607;Matões;32.988
MA;21;6631;2106631;Matões do Norte;16.169
MA;21;6672;2106672;Milagres do Maranhão;8.284
MA;21;6706;2106706;Mirador;20.596
MA;21;6755;2106755;Miranda do Norte;27.507
MA;21;6805;2106805;Mirinzal;14.632
MA;21;6904;2106904;Monção;32.833
MA;21;7001;2107001;Montes Altos;9.026
MA;21;7100;2107100;Morros;18.938
MA;21;7209;2107209;Nina Rodrigues;14.012
MA;21;7258;2107258;Nova Colinas;5.243
MA;21;7308;2107308;Nova Iorque;4.592
MA;21;7357;2107357;Nova Olinda do Maranhão;20.393
MA;21;7407;2107407;Olho d'Água das Cunhãs;19.080
MA;21;7456;2107456;Olinda Nova do Maranhão;14.299
MA;21;7506;2107506;Paço do Lumiar;117.877
MA;21;7605;2107605;Palmeirândia;19.288
MA;21;7704;2107704;Paraibano;20.892
