COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial
1100015; 457 ; 3.797 ; 830 ; -   ; -   ; 227 ; 108 ; 10 ; 29 ; 5 ; -   ; -   ; 1 ; 16 ; 41 ; 196 ; 64 ; -   ; -   ; 20 ; 142 
1100379; 284 ; 1.969 ; 430 ; -   ; -   ; 45 ; 62 ; 4 ; 9 ; 1 ; -   ; -   ; 1 ; 9 ; 16 ; 89 ; 31 ; -   ; -   ; 13 ; 71 
1100403; 329 ; 2.405 ; 465 ; -   ; -   ; 295 ; 104 ; 8 ; 11 ; 1 ; -   ; -   ; 2 ; 10 ; 16 ; 121 ; 26 ; -   ; -   ; 31 ; 101 
1100346; 410 ; 2.099 ; 482 ; -   ; -   ; 246 ; 196 ; 7 ; 10 ; 1 ; -   ; -   ; 1 ; 12 ; 40 ; 116 ; 23 ; -   ; -   ; 16 ; 115 
1100023; 3.352 ; 15.297 ; 4.007 ; 954 ; 59 ; 2.176 ; 931 ; 25 ; 35 ; 9 ; 3 ; 1 ; 7 ; 47 ; 152 ; 598 ; 271 ; 93 ; 5 ; 117 ; 722 
1100452; 788 ; 5.406 ; 1.259 ; -   ; -   ; 624 ; 387 ; 12 ; 20 ; 4 ; -   ; -   ; 3 ; 19 ; 37 ; 212 ; 85 ; -   ; -   ; 38 ; 240 
1100031; 189 ; 885 ; 171 ; -   ; -   ; 57 ; 47 ; 4 ; 6 ; 2 ; -   ; -   ; 1 ; 7 ; 9 ; 58 ; 21 ; -   ; -   ; 7 ; 46 
1100601; 70 ; 825 ; 183 ; -   ; -   ; 31 ; 41 ; 3 ; 4 ; 1 ; -   ; -   ; 2 ; 4 ; 11 ; 48 ; 37 ; -   ; -   ; 10 ; 67 
1100049; 2.446 ; 12.404 ; 3.722 ; 1.179 ; 51 ; 1.539 ; 846 ; 29 ; 46 ; 17 ; 6 ; 1 ; 4 ; 54 ; 125 ; 547 ; 278 ; 127 ; 4 ; 51 ; 613 
1100700; 326 ; 1.921 ; 351 ; -   ; -   ; 63 ; 62 ; 6 ; 7 ; 2 ; -   ; -   ; 1 ; 6 ; 17 ; 82 ; 47 ; -   ; -   ; 17 ; 84 
1100809; 828 ; 4.026 ; 631 ; -   ; -   ; 881 ; 142 ; 8 ; 12 ; 3 ; -   ; -   ; 5 ; 17 ; 33 ; 145 ; 45 ; -   ; -   ; 46 ; 131 
1100908; 58 ; 548 ; 128 ; -   ; -   ; -   ; 19 ; 2 ; 3 ; 1 ; -   ; -   ; -   ; 3 ; 4 ; 25 ; 8 ; -   ; -   ; -   ; 19 
1100056; 567 ; 2.423 ; 430 ; -   ; -   ; 226 ; 79 ; 7 ; 8 ; 2 ; -   ; -   ; 1 ; 11 ; 36 ; 110 ; 28 ; -   ; -   ; 15 ; 91 
1100924; 365 ; 1.929 ; 425 ; -   ; -   ; -   ; 63 ; 7 ; 11 ; 4 ; -   ; -   ; -   ; 7 ; 20 ; 92 ; 36 ; -   ; -   ; -   ; 84 
1100064; 528 ; 2.355 ; 967 ; 536 ; -   ; 207 ; 294 ; 10 ; 12 ; 3 ; 1 ; -   ; 2 ; 15 ; 46 ; 135 ; 100 ; 61 ; -   ; 24 ; 202 
1100072; 175 ; 1.112 ; 214 ; -   ; -   ; 75 ; 45 ; 3 ; 7 ; 3 ; -   ; -   ; 1 ; 8 ; 10 ; 60 ; 34 ; -   ; -   ; 9 ; 49 
1100080; 441 ; 2.338 ; 473 ; -   ; -   ; 253 ; 133 ; 6 ; 10 ; 2 ; -   ; -   ; 3 ; 14 ; 27 ; 111 ; 52 ; -   ; -   ; 27 ; 123 
1100940; 525 ; 2.793 ; 529 ; -   ; -   ; 243 ; 74 ; 4 ; 7 ; 1 ; -   ; -   ; 2 ; 8 ; 20 ; 110 ; 29 ; -   ; -   ; 27 ; 87 
1100098; 678 ; 4.819 ; 1.075 ; -   ; -   ; 292 ; 261 ; 8 ; 20 ; 6 ; -   ; -   ; 1 ; 19 ; 33 ; 192 ; 87 ; -   ; -   ; 12 ; 197 
1101005; 215 ; 1.343 ; 315 ; -   ; -   ; 40 ; 39 ; 7 ; 12 ; 2 ; -   ; -   ; 1 ; 9 ; 17 ; 78 ; 46 ; -   ; -   ; 14 ; 85 
1100106; 1.324 ; 8.235 ; 1.689 ; 436 ; 32 ; 985 ; 263 ; 17 ; 53 ; 6 ; 1 ; 1 ; 3 ; 27 ; 73 ; 353 ; 115 ; 46 ; 4 ; 47 ; 267 
1101104; 312 ; 1.715 ; 252 ; -   ; -   ; 341 ; 95 ; 4 ; 6 ; 1 ; -   ; -   ; 2 ; 7 ; 11 ; 64 ; 45 ; -   ; -   ; 19 ; 95 
1100114; 1.751 ; 7.662 ; 2.072 ; 586 ; -   ; 968 ; 633 ; 17 ; 24 ; 12 ; 4 ; -   ; 4 ; 34 ; 93 ; 342 ; 198 ; 47 ; -   ; 62 ; 399 
1100122; 3.653 ; 19.222 ; 5.141 ; 1.227 ; 125 ; 2.056 ; 954 ; 31 ; 67 ; 21 ; 5 ; 1 ; 10 ; 78 ; 177 ; 787 ; 335 ; 99 ; 8 ; 96 ; 782 
1100130; 941 ; 5.784 ; 1.017 ; -   ; -   ; 1.070 ; 322 ; 18 ; 24 ; 5 ; -   ; -   ; 2 ; 24 ; 69 ; 263 ; 78 ; -   ; -   ; 33 ; 263 
1101203; 206 ; 1.115 ; 316 ; -   ; -   ; 169 ; 42 ; 4 ; 6 ; 1 ; -   ; -   ; 2 ; 5 ; 16 ; 68 ; 22 ; -   ; -   ; 15 ; 59 
1101302; 292 ; 1.650 ; 596 ; -   ; -   ; 188 ; 92 ; 5 ; 9 ; 2 ; -   ; -   ; 1 ; 10 ; 15 ; 79 ; 28 ; -   ; -   ; 8 ; 62 
1101401; 410 ; 2.108 ; 505 ; -   ; -   ; 100 ; 78 ; 6 ; 8 ; 2 ; -   ; -   ; 1 ; 8 ; 20 ; 96 ; 47 ; -   ; -   ; 15 ; 106 
1100148; 400 ; 2.323 ; 610 ; -   ; -   ; 204 ; 121 ; 5 ; 7 ; 1 ; -   ; -   ; 2 ; 10 ; 21 ; 111 ; 21 ; -   ; -   ; 17 ; 100 
1100338; 604 ; 4.984 ; 929 ; -   ; -   ; 521 ; 115 ; 46 ; 61 ; 3 ; -   ; -   ; 5 ; 21 ; 30 ; 222 ; 63 ; -   ; -   ; 41 ; 172 
1101435; 106 ; 1.058 ; 206 ; -   ; -   ; 53 ; 54 ; 3 ; 5 ; 1 ; -   ; -   ; 1 ; 5 ; 6 ; 44 ; 14 ; -   ; -   ; 11 ; 39 
1100502; 201 ; 1.250 ; 461 ; 190 ; -   ; 113 ; 41 ; 3 ; 4 ; 3 ; 1 ; -   ; 1 ; 5 ; 12 ; 66 ; 71 ; 15 ; -   ; 9 ; 46 
1100155; 1.351 ; 5.351 ; 1.176 ; 82 ; -   ; 533 ; 343 ; 13 ; 18 ; 5 ; 1 ; -   ; 3 ; 23 ; 61 ; 217 ; 92 ; 4 ; -   ; 34 ; 202 
1101450; 51 ; 641 ; 148 ; -   ; -   ; -   ; 13 ; 1 ; 7 ; 3 ; -   ; -   ; -   ; 3 ; 5 ; 40 ; 39 ; -   ; -   ; -   ; 25 
1100189; 1.308 ; 5.381 ; 1.498 ; 505 ; 41 ; 995 ; 496 ; 15 ; 19 ; 5 ; 4 ; 1 ; 3 ; 25 ; 66 ; 234 ; 118 ; 47 ; 3 ; 45 ; 257 
1101468; 78 ; 448 ; 79 ; -   ; -   ; 14 ; 18 ; 1 ; 2 ; 1 ; -   ; -   ; 1 ; 3 ; 6 ; 20 ; 35 ; -   ; -   ; 1 ; 17 
1100205; 15.730 ; 79.080 ; 17.699 ; 7.416 ; 34 ; 13.386 ; 3.059 ; 115 ; 232 ; 60 ; 10 ; 1 ; 42 ; 233 ; 782 ; 3.111 ; 1.071 ; 229 ; 1 ; 690 ; 2.903 
1100254; 572 ; 2.925 ; 700 ; -   ; -   ; 435 ; 117 ; 4 ; 15 ; 5 ; -   ; -   ; 3 ; 14 ; 36 ; 157 ; 70 ; -   ; -   ; 25 ; 140 
1101476; 132 ; 589 ; 130 ; -   ; -   ; -   ; 26 ; 3 ; 4 ; 2 ; -   ; -   ; -   ; 5 ; 10 ; 31 ; 37 ; -   ; -   ; -   ; 50 
1100262; 87 ; 649 ; 124 ; -   ; -   ; -   ; 27 ; 1 ; 2 ; 1 ; -   ; -   ; -   ; 3 ; 6 ; 34 ; 11 ; -   ; -   ; -   ; 23 
1100288; 1.513 ; 7.918 ; 1.967 ; 82 ; 25 ; 785 ; 321 ; 11 ; 21 ; 10 ; 1 ; 1 ; 4 ; 26 ; 92 ; 393 ; 156 ; 3 ; 1 ; 42 ; 341 
1100296; 199 ; 1.029 ; 245 ; -   ; -   ; 83 ; 50 ; 2 ; 2 ; 1 ; -   ; -   ; 1 ; 3 ; 13 ; 52 ; 21 ; -   ; -   ; 9 ; 49 
1101484; 124 ; 797 ; 217 ; -   ; -   ; 24 ; 44 ; 3 ; 4 ; 2 ; -   ; -   ; 1 ; 5 ; 12 ; 49 ; 36 ; -   ; -   ; 13 ; 58 
1101492; 464 ; 2.768 ; 679 ; 55 ; -   ; 363 ; 70 ; 6 ; 10 ; 3 ; 1 ; -   ; 1 ; 8 ; 21 ; 123 ; 56 ; 9 ; -   ; 17 ; 115 
1100320; 685 ; 3.400 ; 833 ; -   ; -   ; 312 ; 124 ; 13 ; 15 ; 1 ; -   ; -   ; 1 ; 14 ; 38 ; 143 ; 42 ; -   ; -   ; 13 ; 119 
1101500; 187 ; 1.867 ; 422 ; 143 ; -   ; 126 ; 154 ; 4 ; 7 ; 1 ; 1 ; -   ; 1 ; 7 ; 11 ; 81 ; 21 ; 12 ; -   ; 8 ; 80 
1101559; 189 ; 708 ; 160 ; -   ; -   ; 13 ; 26 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 4 ; 14 ; 38 ; 10 ; -   ; -   ; 9 ; 28 
1101609; 276 ; 1.372 ; 388 ; -   ; -   ; 56 ; 69 ; 6 ; 6 ; 1 ; -   ; -   ; 1 ; 7 ; 17 ; 81 ; 47 ; -   ; -   ; 11 ; 92 
1101708; 283 ; 1.583 ; 403 ; -   ; -   ; 257 ; 93 ; 5 ; 7 ; 1 ; -   ; -   ; 1 ; 9 ; 20 ; 75 ; 19 ; -   ; -   ; 19 ; 78 
1101757; 236 ; 1.374 ; 255 ; -   ; -   ; 200 ; 55 ; 3 ; 4 ; 1 ; -   ; -   ; 2 ; 5 ; 12 ; 54 ; 17 ; -   ; -   ; 22 ; 45 
1101807; 176 ; 1.113 ; 228 ; -   ; -   ; 44 ; 55 ; 2 ; 5 ; 1 ; -   ; -   ; 1 ; 6 ; 14 ; 53 ; 25 ; -   ; -   ; 5 ; 56 
1100304; 2.971 ; 14.294 ; 3.349 ; 923 ; 96 ; 2.443 ; 801 ; 21 ; 42 ; 12 ; 4 ; 1 ; 5 ; 48 ; 141 ; 574 ; 227 ; 106 ; 8 ; 76 ; 669 
1200013; 716 ; 2.325 ; 606 ; -   ; -   ; 448 ; 111 ; 4 ; 8 ; 3 ; -   ; -   ; 7 ; 11 ; 41 ; 87 ; 31 ; -   ; -   ; 26 ; 101 
1200054; 402 ; 2.533 ; 315 ; -   ; -   ; 419 ; 126 ; 23 ; 67 ; 2 ; -   ; -   ; 4 ; 19 ; 33 ; 154 ; 20 ; -   ; -   ; 12 ; 78 
1200104; 987 ; 4.329 ; 921 ; -   ; -   ; 748 ; 251 ; 5 ; 34 ; 3 ; -   ; -   ; 4 ; 22 ; 46 ; 185 ; 62 ; -   ; -   ; 42 ; 192 
1200138; 545 ; 2.494 ; 493 ; -   ; -   ; 484 ; 98 ; 5 ; 34 ; 10 ; -   ; -   ; 9 ; 15 ; 21 ; 132 ; 39 ; -   ; -   ; 29 ; 92 
1200179; 473 ; 2.010 ; 423 ; -   ; -   ; 703 ; 91 ; 8 ; 14 ; 3 ; -   ; -   ; 10 ; 9 ; 20 ; 89 ; 37 ; -   ; -   ; 39 ; 86 
1200203; 5.357 ; 18.610 ; 5.118 ; 825 ; -   ; 1.773 ; 2.183 ; 75 ; 150 ; 24 ; 3 ; -   ; 23 ; 133 ; 358 ; 866 ; 297 ; 76 ; -   ; 90 ; 1.008 
1200252; 831 ; 2.661 ; 675 ; -   ; -   ; 399 ; 184 ; 9 ; 17 ; 2 ; -   ; -   ; 3 ; 18 ; 27 ; 106 ; 38 ; -   ; -   ; 22 ; 120 
1200302; 1.238 ; 8.045 ; 1.819 ; -   ; -   ; 1.524 ; 282 ; 53 ; 141 ; 19 ; -   ; -   ; 21 ; 35 ; 87 ; 371 ; 94 ; -   ; -   ; 93 ; 205 
1200328; 485 ; 2.620 ; 467 ; -   ; -   ; 130 ; 76 ; 14 ; 66 ; 2 ; -   ; -   ; 2 ; 22 ; 36 ; 134 ; 34 ; -   ; -   ; 8 ; 69 
1200336; 1.259 ; 3.960 ; 876 ; -   ; -   ; 1.208 ; 322 ; 26 ; 36 ; 9 ; -   ; -   ; 7 ; 31 ; 74 ; 202 ; 79 ; -   ; -   ; 81 ; 188 
1200344; 437 ; 2.261 ; 407 ; -   ; -   ; 397 ; 66 ; 11 ; 30 ; 1 ; -   ; -   ; 5 ; 9 ; 21 ; 92 ; 20 ; -   ; -   ; 23 ; 60 
1200351; 956 ; 4.507 ; 1.066 ; -   ; -   ; 332 ; 154 ; 30 ; 53 ; 3 ; -   ; -   ; 6 ; 30 ; 63 ; 270 ; 64 ; -   ; -   ; 17 ; 156 
1200385; 710 ; 2.896 ; 740 ; 64 ; -   ; 420 ; 306 ; 8 ; 21 ; 5 ; 1 ; -   ; 10 ; 22 ; 27 ; 144 ; 43 ; 4 ; -   ; 24 ; 169 
1200807; 550 ; 3.472 ; 779 ; -   ; -   ; 631 ; 221 ; 11 ; 28 ; 9 ; -   ; -   ; 11 ; 20 ; 26 ; 159 ; 61 ; -   ; -   ; 42 ; 162 
1200393; 696 ; 2.973 ; 588 ; -   ; -   ; 539 ; 161 ; 27 ; 43 ; 2 ; -   ; -   ; 18 ; 25 ; 56 ; 192 ; 37 ; -   ; -   ; 30 ; 131 
1200401; 16.986 ; 59.986 ; 16.635 ; 4.537 ; 141 ; 10.097 ; 4.888 ; 92 ; 197 ; 65 ; 8 ; 1 ; 52 ; 246 ; 733 ; 2.357 ; 934 ; 253 ; 14 ; 400 ; 3.132 
1200427; 1.446 ; 3.300 ; 955 ; -   ; -   ; 1.813 ; 345 ; 38 ; 59 ; 14 ; -   ; -   ; 29 ; 38 ; 78 ; 224 ; 94 ; -   ; -   ; 104 ; 221 
1200435; 349 ; 2.162 ; 212 ; -   ; -   ; 181 ; 64 ; 21 ; 56 ; 8 ; -   ; -   ; 2 ; 20 ; 32 ; 119 ; 17 ; -   ; -   ; 9 ; 50 
1200500; 1.345 ; 7.637 ; 1.556 ; 212 ; -   ; 810 ; 368 ; 18 ; 137 ; 22 ; 1 ; -   ; 15 ; 44 ; 66 ; 393 ; 111 ; 34 ; -   ; 49 ; 269 
1200450; 1.151 ; 4.183 ; 925 ; -   ; -   ; 802 ; 350 ; 9 ; 28 ; 8 ; -   ; -   ; 14 ; 28 ; 50 ; 202 ; 67 ; -   ; -   ; 44 ; 204 
1200609; 1.814 ; 10.556 ; 1.867 ; 319 ; -   ; 1.382 ; 329 ; 32 ; 83 ; 18 ; 1 ; -   ; 22 ; 46 ; 119 ; 462 ; 125 ; 26 ; -   ; 56 ; 310 
1200708; 685 ; 2.868 ; 673 ; 282 ; -   ; 678 ; 131 ; 16 ; 51 ; 10 ; 1 ; -   ; 17 ; 26 ; 41 ; 179 ; 70 ; 33 ; -   ; 41 ; 141 
1300029; 1.115 ; 3.704 ; 756 ; 214 ; -   ; 683 ; 78 ; 54 ; 58 ; 3 ; 1 ; -   ; 22 ; 17 ; 48 ; 216 ; 52 ; 22 ; -   ; 64 ; 104 
1300060; 747 ; 2.453 ; 678 ; 102 ; -   ; 145 ; 50 ; 19 ; 23 ; 4 ; 1 ; -   ; 2 ; 8 ; 37 ; 135 ; 70 ; 15 ; -   ; 30 ; 73 
1300086; 530 ; 2.098 ; 666 ; 167 ; -   ; 31 ; 44 ; 20 ; 25 ; 5 ; 1 ; -   ; 1 ; 7 ; 20 ; 134 ; 49 ; 12 ; -   ; 13 ; 81 
1300102; 598 ; 2.537 ; 690 ; 215 ; -   ; 243 ; 59 ; 13 ; 15 ; 2 ; 1 ; -   ; 4 ; 10 ; 31 ; 150 ; 76 ; 17 ; -   ; 24 ; 97 
1300144; 660 ; 2.209 ; 549 ; 217 ; -   ; 247 ; 81 ; 8 ; 11 ; 2 ; 1 ; -   ; 2 ; 12 ; 33 ; 113 ; 39 ; 31 ; -   ; 17 ; 83 
1300201; 877 ; 3.705 ; 630 ; 150 ; -   ; 742 ; 72 ; 54 ; 68 ; 2 ; 1 ; -   ; 23 ; 25 ; 79 ; 229 ; 59 ; 37 ; -   ; 53 ; 133 
1300300; 1.840 ; 8.627 ; 2.301 ; 146 ; -   ; 593 ; 152 ; 41 ; 49 ; 4 ; 2 ; -   ; 11 ; 32 ; 83 ; 442 ; 112 ; 29 ; -   ; 41 ; 241 
1300409; 1.041 ; 3.174 ; 812 ; 229 ; -   ; 586 ; 85 ; 38 ; 50 ; 4 ; 1 ; -   ; 16 ; 13 ; 72 ; 216 ; 59 ; 18 ; -   ; 54 ; 120 
1300508; 2.112 ; 8.291 ; 2.285 ; 327 ; -   ; 889 ; 232 ; 91 ; 101 ; 9 ; 1 ; -   ; 39 ; 41 ; 90 ; 570 ; 139 ; 33 ; -   ; 96 ; 349 
1300607; 2.286 ; 8.710 ; 2.259 ; 444 ; -   ; 412 ; 121 ; 52 ; 58 ; 3 ; 1 ; -   ; 4 ; 28 ; 103 ; 449 ; 138 ; 31 ; -   ; 35 ; 289 
1300631; 758 ; 5.544 ; 1.283 ; 245 ; -   ; 358 ; 26 ; 56 ; 61 ; 3 ; 1 ; -   ; 5 ; 11 ; 24 ; 265 ; 63 ; 33 ; -   ; 23 ; 45 
1300680; 1.108 ; 3.525 ; 1.162 ; 205 ; -   ; 413 ; 260 ; 41 ; 45 ; 2 ; 1 ; -   ; 20 ; 29 ; 89 ; 236 ; 43 ; 25 ; -   ; 45 ; 205 
1300706; 1.009 ; 6.285 ; 1.642 ; 184 ; -   ; 212 ; 101 ; 54 ; 100 ; 7 ; 2 ; -   ; 6 ; 29 ; 52 ; 377 ; 100 ; 21 ; -   ; 44 ; 180 
1300805; 1.977 ; 7.466 ; 1.857 ; 424 ; -   ; 600 ; 118 ; 132 ; 157 ; 9 ; 1 ; -   ; 24 ; 26 ; 135 ; 569 ; 100 ; 31 ; -   ; 74 ; 206 
1300839; 848 ; 2.609 ; 628 ; 93 ; -   ; 285 ; 141 ; 39 ; 44 ; 3 ; 1 ; -   ; 7 ; 10 ; 30 ; 187 ; 38 ; 7 ; -   ; 23 ; 89 
1300904; 493 ; 2.470 ; 430 ; 198 ; -   ; 460 ; 34 ; 14 ; 39 ; 2 ; 1 ; -   ; 3 ; 12 ; 25 ; 117 ; 25 ; 18 ; -   ; 28 ; 62 
1301001; 1.395 ; 5.749 ; 1.413 ; 131 ; -   ; 1.207 ; 231 ; 39 ; 53 ; 5 ; 1 ; -   ; 33 ; 30 ; 61 ; 292 ; 75 ; 9 ; -   ; 83 ; 258 
1301100; 1.715 ; 6.356 ; 1.833 ; 148 ; -   ; 1.187 ; 108 ; 36 ; 44 ; 4 ; 1 ; -   ; 33 ; 25 ; 127 ; 362 ; 88 ; 22 ; -   ; 95 ; 225 
1301159; 793 ; 3.580 ; 1.130 ; 33 ; -   ; 273 ; 48 ; 45 ; 51 ; 7 ; 1 ; -   ; 9 ; 15 ; 40 ; 261 ; 91 ; 2 ; -   ; 24 ; 111 
1301209; 2.479 ; 15.298 ; 3.937 ; 948 ; -   ; 1.303 ; 345 ; 32 ; 124 ; 10 ; 3 ; -   ; 10 ; 59 ; 134 ; 813 ; 186 ; 72 ; -   ; 93 ; 512 
1301308; 951 ; 4.489 ; 1.078 ; 223 ; -   ; 438 ; 98 ; 44 ; 59 ; 3 ; 1 ; -   ; 4 ; 19 ; 78 ; 233 ; 47 ; 23 ; -   ; 29 ; 150 
1301407; 1.997 ; 8.021 ; 1.570 ; 618 ; -   ; 1.273 ; 133 ; 34 ; 41 ; 2 ; 2 ; -   ; 21 ; 14 ; 117 ; 408 ; 67 ; 40 ; -   ; 89 ; 152 
1301506; 752 ; 3.417 ; 460 ; 124 ; -   ; 398 ; 24 ; 12 ; 39 ; 1 ; 1 ; -   ; 2 ; 9 ; 31 ; 160 ; 20 ; 8 ; -   ; 24 ; 60 
1301605; 1.532 ; 5.583 ; 1.159 ; 268 ; 1 ; 670 ; 36 ; 48 ; 55 ; 3 ; 2 ; 1 ; 19 ; 11 ; 100 ; 331 ; 66 ; 17 ; 3 ; 48 ; 100 
1301654; 762 ; 2.881 ; 614 ; 193 ; -   ; 203 ; 109 ; 33 ; 39 ; 2 ; 1 ; -   ; 1 ; 19 ; 41 ; 148 ; 52 ; 8 ; -   ; 14 ; 128 
1301704; 2.166 ; 9.127 ; 2.581 ; 989 ; -   ; 950 ; 312 ; 73 ; 84 ; 10 ; 3 ; -   ; 17 ; 37 ; 97 ; 434 ; 149 ; 72 ; -   ; 80 ; 328 
1301803; 606 ; 3.526 ; 795 ; 111 ; -   ; 181 ; 45 ; 14 ; 41 ; 3 ; 1 ; -   ; 3 ; 11 ; 24 ; 165 ; 45 ; 14 ; -   ; 17 ; 62 
1301852; 2.181 ; 11.217 ; 3.125 ; 230 ; -   ; 1.669 ; 265 ; 49 ; 64 ; 4 ; 1 ; -   ; 30 ; 48 ; 127 ; 541 ; 106 ; 25 ; -   ; 115 ; 365 
1301902; 4.338 ; 19.099 ; 6.011 ; 1.279 ; -   ; 2.281 ; 466 ; 122 ; 133 ; 11 ; 3 ; -   ; 41 ; 65 ; 244 ; 1.056 ; 245 ; 87 ; -   ; 197 ; 708 
1301951; 646 ; 2.611 ; 375 ; 206 ; -   ; 421 ; 18 ; 33 ; 38 ; 1 ; 1 ; -   ; 6 ; 5 ; 34 ; 167 ; 41 ; 13 ; -   ; 36 ; 42 
1302009; 564 ; 1.807 ; 510 ; 137 ; -   ; 374 ; 31 ; 17 ; 20 ; 3 ; 1 ; -   ; 7 ; 7 ; 30 ; 104 ; 43 ; 15 ; -   ; 24 ; 63 
1302108; 739 ; 1.896 ; 308 ; 146 ; -   ; 394 ; 13 ; 29 ; 38 ; 6 ; 2 ; -   ; 24 ; 10 ; 60 ; 158 ; 40 ; 13 ; -   ; 54 ; 40 
1302207; 932 ; 2.653 ; 538 ; 104 ; -   ; 524 ; 43 ; 29 ; 31 ; 3 ; 1 ; -   ; 11 ; 7 ; 47 ; 157 ; 37 ; 16 ; -   ; 59 ; 74 
1302306; 1.798 ; 6.331 ; 1.113 ; 266 ; -   ; 909 ; 63 ; 81 ; 89 ; 4 ; 1 ; -   ; 28 ; 15 ; 104 ; 347 ; 57 ; 28 ; -   ; 79 ; 105 
1302405; 1.375 ; 8.307 ; 1.848 ; 834 ; -   ; 1.130 ; 369 ; 50 ; 132 ; 4 ; 2 ; -   ; 27 ; 31 ; 66 ; 495 ; 97 ; 43 ; -   ; 78 ; 344 
1302504; 4.091 ; 19.323 ; 5.533 ; 571 ; 28 ; 1.686 ; 473 ; 121 ; 142 ; 14 ; 2 ; 2 ; 17 ; 75 ; 132 ; 767 ; 212 ; 55 ; 4 ; 122 ; 537 
1302553; 732 ; 3.452 ; 1.195 ; 154 ; -   ; 416 ; 96 ; 33 ; 38 ; 3 ; 1 ; -   ; 15 ; 14 ; 27 ; 232 ; 51 ; 17 ; -   ; 31 ; 74 
1302603; 67.994 ; 328.041 ; 107.469 ; 14.111 ; 13 ; 31.175 ; 10.193 ; 461 ; 740 ; 176 ; 24 ; 1 ; 136 ; 852 ; 2.647 ; 11.324 ; 4.220 ; 882 ; 3 ; 1.752 ; 11.033 
1302702; 2.642 ; 9.240 ; 2.581 ; 96 ; -   ; 1.090 ; 178 ; 137 ; 149 ; 8 ; 1 ; -   ; 22 ; 23 ; 149 ; 605 ; 118 ; 7 ; -   ; 98 ; 155 
1302801; 1.372 ; 4.223 ; 812 ; 204 ; -   ; 1.052 ; 116 ; 92 ; 95 ; 3 ; 1 ; -   ; 50 ; 38 ; 107 ; 332 ; 48 ; 13 ; -   ; 123 ; 174 
1302900; 2.233 ; 12.678 ; 3.184 ; 901 ; -   ; 636 ; 343 ; 86 ; 177 ; 5 ; 2 ; -   ; 7 ; 70 ; 132 ; 747 ; 129 ; 64 ; -   ; 67 ; 352 
1303007; 991 ; 3.493 ; 1.160 ; 290 ; -   ; 171 ; 46 ; 53 ; 57 ; 5 ; 2 ; -   ; 4 ; 9 ; 53 ; 237 ; 52 ; 27 ; -   ; 14 ; 89 
1303106; 1.589 ; 5.959 ; 1.850 ; 242 ; -   ; 494 ; 407 ; 59 ; 63 ; 4 ; 1 ; -   ; 10 ; 36 ; 58 ; 370 ; 40 ; 28 ; -   ; 49 ; 257 
1303205; 558 ; 2.780 ; 730 ; 178 ; -   ; 315 ; 49 ; 18 ; 22 ; 2 ; 1 ; -   ; 8 ; 14 ; 24 ; 173 ; 43 ; 22 ; -   ; 30 ; 129 
1303304; 944 ; 3.637 ; 1.051 ; 146 ; -   ; 334 ; 112 ; 40 ; 48 ; 4 ; 1 ; -   ; 3 ; 12 ; 42 ; 215 ; 55 ; 9 ; -   ; 24 ; 119 
1303403; 5.159 ; 19.454 ; 6.564 ; 1.128 ; -   ; 1.231 ; 738 ; 125 ; 150 ; 13 ; 4 ; -   ; 18 ; 104 ; 198 ; 924 ; 306 ; 91 ; -   ; 97 ; 785 
1303502; 575 ; 3.818 ; 661 ; 148 ; -   ; 415 ; 36 ; 3 ; 73 ; 3 ; 1 ; -   ; 4 ; 8 ; 22 ; 215 ; 40 ; 18 ; -   ; 38 ; 84 
1303536; 1.956 ; 6.274 ; 1.432 ; 660 ; -   ; 1.595 ; 189 ; 21 ; 27 ; 6 ; 2 ; -   ; 20 ; 28 ; 74 ; 301 ; 116 ; 59 ; -   ; 115 ; 258 
1303569; 1.186 ; 4.664 ; 1.363 ; 165 ; -   ; 932 ; 97 ; 17 ; 19 ; 3 ; 1 ; -   ; 9 ; 19 ; 75 ; 193 ; 61 ; 23 ; -   ; 40 ; 169 
1303601; 741 ; 2.609 ; 790 ; 278 ; -   ; 234 ; 27 ; 42 ; 35 ; 4 ; 1 ; -   ; 12 ; 8 ; 35 ; 229 ; 38 ; 19 ; -   ; 32 ; 59 
1303700; 2.103 ; 6.008 ; 1.397 ; 77 ; -   ; 628 ; 122 ; 35 ; 38 ; 7 ; 1 ; -   ; 9 ; 18 ; 156 ; 379 ; 82 ; 9 ; -   ; 55 ; 178 
1303809; 2.681 ; 11.598 ; 2.651 ; 778 ; 43 ; 1.275 ; 89 ; 213 ; 227 ; 16 ; 3 ; 1 ; 34 ; 23 ; 105 ; 840 ; 324 ; 62 ; 18 ; 159 ; 219 
