UF;COD. UF;COD_MUNIC;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA
RO;11;01005;1101005;Governador Jorge Teixeira;9.745 
RO;11;01104;1101104;Itapuã do Oeste;10.310 
RO;11;01203;1101203;Ministro Andreazza;10.751 
RO;11;01302;1101302;Mirante da Serra;12.258 
RO;11;01401;1101401;Monte Negro;16.186 
RO;11;01435;1101435;Nova União;7.769 
RO;11;01450;1101450;Parecis;5.904 
RO;11;01468;1101468;Pimenteiras do Oeste;2.410 
RO;11;01476;1101476;Primavera de Rondônia;3.411 
RO;11;01484;1101484;São Felipe D'Oeste;5.994 
RO;11;01492;1101492;São Francisco do Guaporé;19.694 
RO;11;01500;1101500;Seringueiras;12.653 
RO;11;01559;1101559;Teixeirópolis;4.931 
RO;11;01609;1101609;Theobroma;11.350 
RO;11;01708;1101708;Urupá;13.106 
RO;11;01757;1101757;Vale do Anari;11.149 
RO;11;01807;1101807;Vale do Paraíso;8.047 
AC;12;00013;1200013;Acrelândia;14.366 
AC;12;00054;1200054;Assis Brasil;6.986 
AC;12;00104;1200104;Brasiléia;24.765 
AC;12;00138;1200138;Bujari;9.664 
AC;12;00179;1200179;Capixaba;11.136 
AC;12;00203;1200203;Cruzeiro do Sul;82.622 
AC;12;00252;1200252;Epitaciolândia;17.340 
AC;12;00302;1200302;Feijó;32.360 
AC;12;00328;1200328;Jordão;7.858 
AC;12;00336;1200336;Mâncio Lima;17.910 
AC;12;00344;1200344;Manoel Urbano;8.886 
AC;12;00351;1200351;Marechal Thaumaturgo;17.897 
AC;12;00385;1200385;Plácido de Castro;18.510 
AC;12;00393;1200393;Porto Walter;11.353 
AC;12;00401;1200401;Rio Branco;383.443 
AC;12;00427;1200427;Rodrigues Alves;17.945 
AC;12;00435;1200435;Santa Rosa do Purus;6.230 
AC;12;00450;1200450;Senador Guiomard;21.552 
AC;12;00500;1200500;Sena Madureira;43.139 
AC;12;00609;1200609;Tarauacá;40.024 
AC;12;00708;1200708;Xapuri;18.174 
AC;12;00807;1200807;Porto Acre;17.459 
AM;13;00029;1300029;Alvarães;15.908 
AM;13;00060;1300060;Amaturá;11.242 
AM;13;00086;1300086;Anamã;12.978 
AM;13;00102;1300102;Anori;20.196 
AM;13;00144;1300144;Apuí;21.406 
AM;13;00201;1300201;Atalaia do Norte;19.054 
AM;13;00300;1300300;Autazes;38.454 
AM;13;00409;1300409;Barcelos;27.743 
AM;13;00508;1300508;Barreirinha;31.542 
AM;13;00607;1300607;Benjamin Constant;41.329 
AM;13;00631;1300631;Beruri;18.978 
AM;13;00680;1300680;Boa Vista do Ramos;18.483 
AM;13;00706;1300706;Boca do Acre;34.176 
AM;13;00805;1300805;Borba;40.464 
AM;13;00839;1300839;Caapiranga;12.820 
AM;13;00904;1300904;Canutama;15.490 
AM;13;01001;1301001;Carauari;28.337 
AM;13;01100;1301100;Careiro;37.399 
AM;13;01159;1301159;Careiro da Várzea;29.190 
AM;13;01209;1301209;Coari;84.762 
AM;13;01308;1301308;Codajás;27.817 
AM;13;01407;1301407;Eirunepé;34.888 
AM;13;01506;1301506;Envira;19.492 
AM;13;01605;1301605;Fonte Boa;19.669 
AM;13;01654;1301654;Guajará;16.339 
AM;13;01704;1301704;Humaitá;53.383 
AM;13;01803;1301803;Ipixuna;28.299 
AM;13;01852;1301852;Iranduba;47.407 
AM;13;01902;1301902;Itacoatiara;99.854 
AM;13;01951;1301951;Itamarati;8.128 
AM;13;02009;1302009;Itapiranga;9.125 
AM;13;02108;1302108;Japurá;4.205 
AM;13;02207;1302207;Juruá;13.956 
AM;13;02306;1302306;Jutaí;15.824 
AM;13;02405;1302405;Lábrea;44.861 
AM;13;02504;1302504;Manacapuru;96.460 
AM;13;02553;1302553;Manaquiri;30.222 (2)
AM;13;02603;1302603;Manaus;2.130.264 
AM;13;02702;1302702;Manicoré;54.708 
AM;13;02801;1302801;Maraã;18.531 
AM;13;02900;1302900;Maués;62.212 
AM;13;03007;1303007;Nhamundá;20.902 
AM;13;03106;1303106;Nova Olinda do Norte;36.431 
AM;13;03205;1303205;Novo Airão;18.586 
AM;13;03304;1303304;Novo Aripuanã;25.112 
AM;13;03403;1303403;Parintins;113.832 
AM;13;03502;1303502;Pauini;19.597 
AM;13;03536;1303536;Presidente Figueiredo;34.574 
AM;13;03569;1303569;Rio Preto da Eva;32.001 
AM;13;03601;1303601;Santa Isabel do Rio Negro;23.765 (3)
AM;13;03700;1303700;Santo Antônio do Içá;23.075 
AM;13;03809;1303809;São Gabriel da Cachoeira;44.553 
AM;13;03908;1303908;São Paulo de Olivença;38.047 
AM;13;03957;1303957;São Sebastião do Uatumã;13.421 
AM;13;04005;1304005;Silves;9.211 
AM;13;04062;1304062;Tabatinga;63.635 
AM;13;04104;1304104;Tapauá;17.930 
AM;13;04203;1304203;Tefé;62.021 
AM;13;04237;1304237;Tonantins;18.782 
AM;13;04260;1304260;Uarini;13.428
AM;13;04302;1304302;Urucará;16.968 (4)
AM;13;04401;1304401;Urucurituba;22.148 
RR;14;00027;1400027;Amajari;11.560 
RR;14;00050;1400050;Alto Alegre;15.933 
RR;14;00100;1400100;Boa Vista;332.020 
RR;14;00159;1400159;Bonfim;11.945 
RR;14;00175;1400175;Cantá;16.877 
RR;14;00209;1400209;Caracaraí;20.807 
RR;14;00233;1400233;Caroebe;9.493 
RR;14;00282;1400282;Iracema;10.859 
RR;14;00308;1400308;Mucajaí;16.852 
RR;14;00407;1400407;Normandia;10.527 
RR;14;00456;1400456;Pacaraima;12.375 
RR;14;00472;1400472;Rorainópolis;28.215 
RR;14;00506;1400506;São João da Baliza;7.740 
RR;14;00605;1400605;São Luiz;7.597 
RR;14;00704;1400704;Uiramutã;9.836 
PA;15;00107;1500107;Abaetetuba;153.380 
PA;15;00131;1500131;Abel Figueiredo;7.231 
PA;15;00206;1500206;Acará;54.096 
PA;15;00305;1500305;Afuá;38.144 
PA;15;00347;1500347;Água Azul do Norte;26.682 
PA;15;00404;1500404;Alenquer;55.246 
PA;15;00503;1500503;Almeirim;33.195 
PA;15;00602;1500602;Altamira;111.435 
PA;15;00701;1500701;Anajás;28.466 
PA;15;00800;1500800;Ananindeua;516.057 
PA;15;00859;1500859;Anapu;27.096 
PA;15;00909;1500909;Augusto Corrêa;44.734 
PA;15;00958;1500958;Aurora do Pará;30.471 
PA;15;01006;1501006;Aveiro;15.947 
PA;15;01105;1501105;Bagre;29.808 
PA;15;01204;1501204;Baião;46.110 
PA;15;01253;1501253;Bannach;3.200 
PA;15;01303;1501303;Barcarena;121.190 
PA;15;01402;1501402;Belém;1.452.275 
PA;15;01451;1501451;Belterra;17.249 
PA;15;01501;1501501;Benevides;60.990 
PA;15;01576;1501576;Bom Jesus do Tocantins;16.517 
PA;15;01600;1501600;Bonito;15.834 
PA;15;01709;1501709;Bragança;124.184 
PA;15;01725;1501725;Brasil Novo;14.689 
PA;15;01758;1501758;Brejo Grande do Araguaia;7.182 
PA;15;01782;1501782;Breu Branco;64.194 
PA;15;01808;1501808;Breves;99.896 
PA;15;01907;1501907;Bujaru;28.331 
PA;15;01956;1501956;Cachoeira do Piriá;32.947 
PA;15;02004;1502004;Cachoeira do Arari;23.110 
PA;15;02103;1502103;Cametá;134.100 
PA;15;02152;1502152;Canaã dos Carajás;36.027 
PA;15;02202;1502202;Capanema;67.150 
PA;15;02301;1502301;Capitão Poço;52.839 
PA;15;02400;1502400;Castanhal;195.253 
PA;15;02509;1502509;Chaves;23.066 
PA;15;02608;1502608;Colares;11.759 
PA;15;02707;1502707;Conceição do Araguaia;46.571 
PA;15;02756;1502756;Concórdia do Pará;32.395 
PA;15;02764;1502764;Cumaru do Norte;13.093 
PA;15;02772;1502772;Curionópolis;17.453 
PA;15;02806;1502806;Curralinho;33.490 
PA;15;02855;1502855;Curuá;13.996 
PA;15;02905;1502905;Curuçá;38.959 
PA;15;02939;1502939;Dom Eliseu;58.071 
PA;15;02954;1502954;Eldorado do Carajás;32.892 
PA;15;03002;1503002;Faro;7.009 
PA;15;03044;1503044;Floresta do Araguaia;19.746 
PA;15;03077;1503077;Garrafão do Norte;25.363 
PA;15;03093;1503093;Goianésia do Pará;39.352 
PA;15;03101;1503101;Gurupá;32.458 
PA;15;03200;1503200;Igarapé-Açu;37.753 
PA;15;03309;1503309;Igarapé-Miri;60.994 
PA;15;03408;1503408;Inhangapi;11.388 
PA;15;03457;1503457;Ipixuna do Pará;62.237 
PA;15;03507;1503507;Irituia;31.673 
PA;15;03606;1503606;Itaituba;98.523 
PA;15;03705;1503705;Itupiranga;51.835 
PA;15;03754;1503754;Jacareacanga;8.059 (5)
PA;15;03804;1503804;Jacundá;57.526 
PA;15;03903;1503903;Juruti;56.325 
PA;15;04000;1504000;Limoeiro do Ajuru;28.138 
PA;15;04059;1504059;Mãe do Rio;29.260 
PA;15;04109;1504109;Magalhães Barata;8.316 
PA;15;04208;1504208;Marabá;271.594 
PA;15;04307;1504307;Maracanã;28.679 
PA;15;04406;1504406;Marapanim;27.569 
PA;15;04422;1504422;Marituba;127.858 
PA;15;04455;1504455;Medicilândia;30.726 
PA;15;04505;1504505;Melgaço;26.897 
PA;15;04604;1504604;Mocajuba;30.277 
PA;15;04703;1504703;Moju;79.825 
PA;15;04752;1504752;Mojuí dos Campos;15.646 
PA;15;04802;1504802;Monte Alegre;56.466 
PA;15;04901;1504901;Muaná;39.231 
PA;15;04950;1504950;Nova Esperança do Piriá;20.789 
PA;15;04976;1504976;Nova Ipixuna;16.221 
PA;15;05007;1505007;Nova Timboteua;14.942 
PA;15;05031;1505031;Novo Progresso;25.071 
PA;15;05064;1505064;Novo Repartimento;73.802 
PA;15;05106;1505106;Óbidos;50.727 
PA;15;05205;1505205;Oeiras do Pará;31.619 
PA;15;05304;1505304;Oriximiná;71.078 
PA;15;05403;1505403;Ourém;17.356 
PA;15;05437;1505437;Ourilândia do Norte;31.921 
PA;15;05486;1505486;Pacajá;46.383 
PA;15;05494;1505494;Palestina do Pará;7.386 
PA;15;05502;1505502;Paragominas;110.026 
PA;15;05536;1505536;Parauapebas;202.356 
PA;15;05551;1505551;Pau D'Arco;5.341 
PA;15;05601;1505601;Peixe-Boi;7.860 
PA;15;05635;1505635;Piçarra;12.632 
PA;15;05650;1505650;Placas;30.109 
PA;15;05700;1505700;Ponta de Pedras;30.219 
PA;15;05809;1505809;Portel;60.322 
PA;15;05908;1505908;Porto de Moz;39.991 
PA;15;06005;1506005;Prainha;29.067 
PA;15;06104;1506104;Primavera;10.534 
PA;15;06112;1506112;Quatipuru;13.237 
PA;15;06138;1506138;Redenção;82.464 
PA;15;06161;1506161;Rio Maria;17.705 
PA;15;06187;1506187;Rondon do Pará;50.925 
PA;15;06195;1506195;Rurópolis;49.093 
PA;15;06203;1506203;Salinópolis;39.569 
PA;15;06302;1506302;Salvaterra;23.096 
PA;15;06351;1506351;Santa Bárbara do Pará;20.492 
PA;15;06401;1506401;Santa Cruz do Arari;9.845 
PA;15;06500;1506500;Santa Izabel do Pará;68.836 
PA;15;06559;1506559;Santa Luzia do Pará;19.316 
PA;15;06583;1506583;Santa Maria das Barreiras;20.849 
PA;15;06609;1506609;Santa Maria do Pará;24.186 
PA;15;06708;1506708;Santana do Araguaia;70.764 
PA;15;06807;1506807;Santarém;296.302 
PA;15;06906;1506906;Santarém Novo;6.526 
PA;15;07003;1507003;Santo Antônio do Tauá;30.611 
PA;15;07102;1507102;São Caetano de Odivelas;17.563 
PA;15;07151;1507151;São Domingos do Araguaia;24.859 
PA;15;07201;1507201;São Domingos do Capim;31.123 
PA;15;07300;1507300;São Félix do Xingu;124.806 
PA;15;07409;1507409;São Francisco do Pará;15.454 
PA;15;07458;1507458;São Geraldo do Araguaia;24.188 
PA;15;07466;1507466;São João da Ponta;5.970 
PA;15;07474;1507474;São João de Pirabas;22.415 
PA;15;07508;1507508;São João do Araguaia;13.616 
PA;15;07607;1507607;São Miguel do Guamá;57.364 
PA;15;07706;1507706;São Sebastião da Boa Vista;25.904 
PA;15;07755;1507755;Sapucaia;5.766 
PA;15;07805;1507805;Senador José Porfírio;11.357 
PA;15;07904;1507904;Soure;24.682 
PA;15;07953;1507953;Tailândia;103.321 
PA;15;07961;1507961;Terra Alta;11.399 
PA;15;07979;1507979;Terra Santa;18.257 
PA;15;08001;1508001;Tomé-Açu;61.709 
PA;15;08035;1508035;Tracuateua;30.108 
PA;15;08050;1508050;Trairão;18.469 
PA;15;08084;1508084;Tucumã;38.508 
PA;15;08100;1508100;Tucuruí;110.516 
PA;15;08126;1508126;Ulianópolis;57.525 
PA;15;08159;1508159;Uruará;44.258 
PA;15;08209;1508209;Vigia;52.216 
PA;15;08308;1508308;Viseu;59.735 
PA;15;08357;1508357;Vitória do Xingu;14.719 
PA;15;08407;1508407;Xinguara;43.530 
AP;16;00055;1600055;Serra do Navio;5.111 
AP;16;00105;1600105;Amapá;8.757 
AP;16;00154;1600154;Pedra Branca do Amapari;15.125 
AP;16;00204;1600204;Calçoene;10.525 
AP;16;00212;1600212;Cutias;5.637 
AP;16;00238;1600238;Ferreira Gomes;7.270 
AP;16;00253;1600253;Itaubal;5.172 
AP;16;00279;1600279;Laranjal do Jari;47.554 
AP;16;00303;1600303;Macapá;474.706 
AP;16;00402;1600402;Mazagão;20.387 
AP;16;00501;1600501;Oiapoque;25.514 
AP;16;00535;1600535;Porto Grande;20.611 
AP;16;00550;1600550;Pracuúba;4.779 
AP;16;00600;1600600;Santana;115.471 
AP;16;00709;1600709;Tartarugalzinho;16.112 
AP;16;00808;1600808;Vitória do Jari;14.991 
TO;17;00251;1700251;Abreulândia;2.571 
TO;17;00301;1700301;Aguiarnópolis;6.460 
TO;17;00350;1700350;Aliança do Tocantins;5.527 
TO;17;00400;1700400;Almas;7.273 
TO;17;00707;1700707;Alvorada;8.516 
TO;17;01002;1701002;Ananás;9.749 
TO;17;01051;1701051;Angico;3.423 
TO;17;01101;1701101;Aparecida do Rio Negro;4.726 
TO;17;01309;1701309;Aragominas;5.865 
TO;17;01903;1701903;Araguacema;7.003 
TO;17;02000;1702000;Araguaçu;8.692 
TO;17;02109;1702109;Araguaína;175.960 
TO;17;02158;1702158;Araguanã;5.645 
TO;17;02208;1702208;Araguatins;35.216 
TO;17;02307;1702307;Arapoema;6.756 
TO;17;02406;1702406;Arraias;10.727 
TO;17;02554;1702554;Augustinópolis;18.089 
TO;17;02703;1702703;Aurora do Tocantins;3.735 
TO;17;02901;1702901;Axixá do Tocantins;9.776 
TO;17;03008;1703008;Babaçulândia;10.752 
TO;17;03057;1703057;Bandeirantes do Tocantins;3.500 
TO;17;03073;1703073;Barra do Ouro;4.544 
TO;17;03107;1703107;Barrolândia;5.643 
TO;17;03206;1703206;Bernardo Sayão;4.518 
TO;17;03305;1703305;Bom Jesus do Tocantins;4.700 
TO;17;03602;1703602;Brasilândia do Tocantins;2.199 
TO;17;03701;1703701;Brejinho de Nazaré;5.499 
TO;17;03800;1703800;Buriti do Tocantins;11.135 
TO;17;03826;1703826;Cachoeirinha;2.276 
TO;17;03842;1703842;Campos Lindos;9.795 
TO;17;03867;1703867;Cariri do Tocantins;4.296 
TO;17;03883;1703883;Carmolândia;2.555 
TO;17;03891;1703891;Carrasco Bonito;4.055 
TO;17;03909;1703909;Caseara;5.265 
TO;17;04105;1704105;Centenário;2.866 
TO;17;04600;1704600;Chapada de Areia;1.407 
TO;17;05102;1705102;Chapada da Natividade;3.364 
TO;17;05508;1705508;Colinas do Tocantins;34.839 
TO;17;05557;1705557;Combinado;4.874 
TO;17;05607;1705607;Conceição do Tocantins;4.179 
TO;17;06001;1706001;Couto Magalhães;5.529 
TO;17;06100;1706100;Cristalândia;7.374 
TO;17;06258;1706258;Crixás do Tocantins;1.708 
TO;17;06506;1706506;Darcinópolis;5.988 
TO;17;07009;1707009;Dianópolis;21.738 
TO;17;07108;1707108;Divinópolis do Tocantins;6.868 
TO;17;07207;1707207;Dois Irmãos do Tocantins;7.286 
TO;17;07306;1707306;Dueré;4.727 
TO;17;07405;1707405;Esperantina;10.793 
TO;17;07553;1707553;Fátima;3.879 
TO;17;07652;1707652;Figueirópolis;5.352 
TO;17;07702;1707702;Filadélfia;8.893 
TO;17;08205;1708205;Formoso do Araguaia;18.684 
TO;17;08254;1708254;Fortaleza do Tabocão;2.584 
TO;17;08304;1708304;Goianorte;5.153 
TO;17;09005;1709005;Goiatins;12.973 
TO;17;09302;1709302;Guaraí;25.642 
TO;17;09500;1709500;Gurupi;85.523 
TO;17;09807;1709807;Ipueiras;1.955 
TO;17;10508;1710508;Itacajá;7.456 
TO;17;10706;1710706;Itaguatins;5.980 
TO;17;10904;1710904;Itapiratins;3.772 
TO;17;11100;1711100;Itaporã do Tocantins;2.465 
TO;17;11506;1711506;Jaú do Tocantins;3.821 
TO;17;11803;1711803;Juarina;2.229 
TO;17;11902;1711902;Lagoa da Confusão;12.808 
TO;17;11951;1711951;Lagoa do Tocantins;4.191 
TO;17;12009;1712009;Lajeado;3.092 
TO;17;12157;1712157;Lavandeira;1.875 
TO;17;12405;1712405;Lizarda;3.787 
TO;17;12454;1712454;Luzinópolis;3.038 
TO;17;12504;1712504;Marianópolis do Tocantins;5.054 
TO;17;12702;1712702;Mateiros;2.614 
TO;17;12801;1712801;Maurilândia do Tocantins;3.409 
TO;17;13205;1713205;Miracema do Tocantins;19.055 
TO;17;13304;1713304;Miranorte;13.426 
TO;17;13601;1713601;Monte do Carmo;7.770 
TO;17;13700;1713700;Monte Santo do Tocantins;2.264 
TO;17;13809;1713809;Palmeiras do Tocantins;6.535 
TO;17;13957;1713957;Muricilândia;3.507 
TO;17;14203;1714203;Natividade;9.312 
TO;17;14302;1714302;Nazaré;4.060 
TO;17;14880;1714880;Nova Olinda;11.715 
TO;17;15002;1715002;Nova Rosalândia;4.203 
TO;17;15101;1715101;Novo Acordo;4.267 
TO;17;15150;1715150;Novo Alegre;2.353 
TO;17;15259;1715259;Novo Jardim;2.697 
TO;17;15507;1715507;Oliveira de Fátima;1.110 
TO;17;15705;1715705;Palmeirante;5.859 
TO;17;15754;1715754;Palmeirópolis;7.687 
TO;17;16109;1716109;Paraíso do Tocantins;50.360 
TO;17;16208;1716208;Paranã;10.562 
TO;17;16307;1716307;Pau D'Arco;4.853 
TO;17;16505;1716505;Pedro Afonso;13.288 
TO;17;16604;1716604;Peixe;11.591 
TO;17;16653;1716653;Pequizeiro;5.453 
TO;17;16703;1716703;Colméia;8.409 
TO;17;17008;1717008;Pindorama do Tocantins;4.520 
TO;17;17206;1717206;Piraquê;3.044 
TO;17;17503;1717503;Pium;7.536 
TO;17;17800;1717800;Ponte Alta do Bom Jesus;4.645 
TO;17;17909;1717909;Ponte Alta do Tocantins;7.949 
TO;17;18006;1718006;Porto Alegre do Tocantins;3.102 
TO;17;18204;1718204;Porto Nacional;52.828 
TO;17;18303;1718303;Praia Norte;8.365 
TO;17;18402;1718402;Presidente Kennedy;3.733 
TO;17;18451;1718451;Pugmil;2.650 
TO;17;18501;1718501;Recursolândia;4.230 
TO;17;18550;1718550;Riachinho;4.601 
TO;17;18659;1718659;Rio da Conceição;2.061 
TO;17;18709;1718709;Rio dos Bois;2.810 
TO;17;18758;1718758;Rio Sono;6.512 
TO;17;18808;1718808;Sampaio;4.579 
TO;17;18840;1718840;Sandolândia;3.410 
TO;17;18865;1718865;Santa Fé do Araguaia;7.402 
TO;17;18881;1718881;Santa Maria do Tocantins;3.356 
TO;17;18899;1718899;Santa Rita do Tocantins;2.343 
TO;17;18907;1718907;Santa Rosa do Tocantins;4.833 
TO;17;19004;1719004;Santa Tereza do Tocantins;2.825 
TO;17;20002;1720002;Santa Terezinha do Tocantins;2.550 
TO;17;20101;1720101;São Bento do Tocantins;5.231 
TO;17;20150;1720150;São Félix do Tocantins;1.571 
TO;17;20200;1720200;São Miguel do Tocantins;11.906 
TO;17;20259;1720259;São Salvador do Tocantins;3.084 
TO;17;20309;1720309;São Sebastião do Tocantins;4.749 
TO;17;20499;1720499;São Valério;4.111 
TO;17;20655;1720655;Silvanópolis;5.399 
TO;17;20804;1720804;Sítio Novo do Tocantins;9.192 
TO;17;20853;1720853;Sucupira;1.941 
TO;17;20903;1720903;Taguatinga;16.530 
TO;17;20937;1720937;Taipas do Tocantins;2.130 
TO;17;20978;1720978;Talismã;2.777 
TO;17;21000;1721000;Palmas;286.787 
TO;17;21109;1721109;Tocantínia;7.460 
TO;17;21208;1721208;Tocantinópolis;23.119 
TO;17;21257;1721257;Tupirama;1.843 
TO;17;21307;1721307;Tupiratins;2.574 
TO;17;22081;1722081;Wanderlândia;11.677 
TO;17;22107;1722107;Xambioá;11.683 
MA;21;00055;2100055;Açailândia;111.339 
MA;21;00105;2100105;Afonso Cunha;6.486 
MA;21;00154;2100154;Água Doce do Maranhão;12.457 
MA;21;00204;2100204;Alcântara;21.673 
MA;21;00303;2100303;Aldeias Altas;26.387 
MA;21;00402;2100402;Altamira do Maranhão;8.070 
MA;21;00436;2100436;Alto Alegre do Maranhão;26.872 
MA;21;00477;2100477;Alto Alegre do Pindaré;31.312 
MA;21;00501;2100501;Alto Parnaíba;11.001 
MA;21;00550;2100550;Amapá do Maranhão;6.895 
MA;21;00600;2100600;Amarante do Maranhão;41.106 
MA;21;00709;2100709;Anajatuba;27.352 
MA;21;00808;2100808;Anapurus;15.696 
MA;21;00832;2100832;Apicum-Açu;18.374 
MA;21;00873;2100873;Araguanã;15.332 
MA;21;00907;2100907;Araioses;46.074 
MA;21;00956;2100956;Arame;32.145 
MA;21;01004;2101004;Arari;29.388 
MA;21;01103;2101103;Axixá;11.975 
MA;21;01202;2101202;Bacabal;103.359 
MA;21;01251;2101251;Bacabeira;17.053 
MA;21;01301;2101301;Bacuri;17.435 
MA;21;01350;2101350;Bacurituba;5.574 
MA;21;01400;2101400;Balsas;94.779 
MA;21;01509;2101509;Barão de Grajaú;18.619 
MA;21;01608;2101608;Barra do Corda;87.135 
MA;21;01707;2101707;Barreirinhas;62.458 
MA;21;01731;2101731;Belágua;7.422 
MA;21;01772;2101772;Bela Vista do Maranhão;11.103 
MA;21;01806;2101806;Benedito Leite;5.528 
MA;21;01905;2101905;Bequimão;20.881 
MA;21;01939;2101939;Bernardo do Mearim;5.973 
MA;21;01970;2101970;Boa Vista do Gurupi;9.320 
MA;21;02002;2102002;Bom Jardim;41.120 
MA;21;02036;2102036;Bom Jesus das Selvas;34.278 
MA;21;02077;2102077;Bom Lugar;16.214 
MA;21;02101;2102101;Brejo;36.102 
MA;21;02150;2102150;Brejo de Areia;8.696 
MA;21;02200;2102200;Buriti;28.306 
MA;21;02309;2102309;Buriti Bravo;23.495 
MA;21;02325;2102325;Buriticupu;71.979 
MA;21;02358;2102358;Buritirana;15.180 
MA;21;02374;2102374;Cachoeira Grande;8.930 
MA;21;02408;2102408;Cajapió;11.019 
MA;21;02507;2102507;Cajari;19.110 
MA;21;02556;2102556;Campestre do Maranhão;14.219 
MA;21;02606;2102606;Cândido Mendes;19.943 
MA;21;02705;2102705;Cantanhede;21.759 
MA;21;02754;2102754;Capinzal do Norte;10.713 
MA;21;02804;2102804;Carolina;23.803 
MA;21;02903;2102903;Carutapera;23.576 
MA;21;03000;2103000;Caxias;162.657 
MA;21;03109;2103109;Cedral;10.490 
MA;21;03125;2103125;Central do Maranhão;8.615 
MA;21;03158;2103158;Centro do Guilherme;13.555 
MA;21;03174;2103174;Centro Novo do Maranhão;21.565 
MA;21;03208;2103208;Chapadinha;78.965 
MA;21;03257;2103257;Cidelândia;14.539 
MA;21;03307;2103307;Codó;120.810 
MA;21;03406;2103406;Coelho Neto;48.756 
MA;21;03505;2103505;Colinas;40.575 
MA;21;03554;2103554;Conceição do Lago-Açu;16.192 
MA;21;03604;2103604;Coroatá;64.403 
MA;21;03703;2103703;Cururupu;30.706 
MA;21;03752;2103752;Davinópolis;12.659 
MA;21;03802;2103802;Dom Pedro;22.912 
MA;21;03901;2103901;Duque Bacelar;11.208 
MA;21;04008;2104008;Esperantinópolis;16.653 
MA;21;04057;2104057;Estreito;42.110 
MA;21;04073;2104073;Feira Nova do Maranhão;8.372 
MA;21;04081;2104081;Fernando Falcão;10.326 
MA;21;04099;2104099;Formosa da Serra Negra;18.997 
MA;21;04107;2104107;Fortaleza dos Nogueiras;12.403 
MA;21;04206;2104206;Fortuna;15.262 
MA;21;04305;2104305;Godofredo Viana;11.830 
MA;21;04404;2104404;Gonçalves Dias;17.586 
MA;21;04503;2104503;Governador Archer;10.700 
MA;21;04552;2104552;Governador Edison Lobão;18.316 
MA;21;04602;2104602;Governador Eugênio Barros;16.582 
MA;21;04628;2104628;Governador Luiz Rocha;7.708 
MA;21;04651;2104651;Governador Newton Bello;9.921 
MA;21;04677;2104677;Governador Nunes Freire;24.991 
MA;21;04701;2104701;Graça Aranha;6.134 
MA;21;04800;2104800;Grajaú;69.232 
MA;21;04909;2104909;Guimarães;11.728 
MA;21;05005;2105005;Humberto de Campos;28.509 
MA;21;05104;2105104;Icatu;26.835 
MA;21;05153;2105153;Igarapé do Meio;14.147 
MA;21;05203;2105203;Igarapé Grande;11.206 
MA;21;05302;2105302;Imperatriz;254.569 
MA;21;05351;2105351;Itaipava do Grajaú;16.009 
MA;21;05401;2105401;Itapecuru Mirim;67.726 
MA;21;05427;2105427;Itinga do Maranhão;25.589 
MA;21;05450;2105450;Jatobá;10.221 
MA;21;05476;2105476;Jenipapo dos Vieiras;16.321 
MA;21;05500;2105500;João Lisboa;23.042 
MA;21;05609;2105609;Joselândia;15.891 
MA;21;05658;2105658;Junco do Maranhão;3.237 
MA;21;05708;2105708;Lago da Pedra;49.856 
MA;21;05807;2105807;Lago do Junco;10.672 
MA;21;05906;2105906;Lago Verde;16.025 
